"Date","Air Temp Max (C)","Air Temp Min (C)","24-hour Total Precip (mm)","Season Total Precip (mm)","% of Precip as Snow","% of Precip as Rain","New Snow (cm)","Season Total Snow (cm)","Snowpack depth (cm)","Snow Water Equivalent (cm)","Remarks"
"1975-02-26","9.435","-1.11","0","882.842",NA,NA,"0","671.82","225.298","82.042",NA
"1975-02-27","9.435","-2.775","0","882.842",NA,NA,"0","671.82","--","--",NA
"1975-02-28","11.1","-2.22","0","882.842",NA,NA,"0","671.82","220.98","80.772",NA
"1975-03-01","7.215","-8.325","0","883","--","--","0","671.8","--","--",NA
"1975-03-02","4.44","-8.88","7.62","890.62",NA,NA,"7.62","679.42","--","--",NA
"1975-03-03","13.875","-8.325","0","890.62",NA,NA,"0","679.42","202.692","77.978",NA
"1975-03-04","9.435","-1.665","0","890.62",NA,NA,"0","679.42","199.39","77.216",NA
"1975-03-05","3.885","-2.775","3.048","893.668",NA,NA,"2.54","681.96","196.342","76.454",NA
"1975-03-06","1.11","-3.885","10.16","903.828",NA,NA,"7.62","689.58","--","--",NA
"1975-03-07","-0.555","-2.775","15.494","919.322",NA,NA,"5.08","694.66","203.708","78.74",NA
"1975-03-08","1.11","-3.33","55.118","974.44",NA,NA,"45.72","740.38","--","--",NA
"1975-03-09","-1.11","-6.105","7.62","982.06",NA,NA,"6.35","746.73","--","--",NA
"1975-03-10","2.22","-7.215","5.08","987.14",NA,NA,"2.54","749.27","234.95","88.646",NA
"1975-03-11","3.33","-14.985","0","987.14",NA,NA,"--","749.27","228.6","86.36",NA
"1975-03-12","3.33","-4.995","0","987.14",NA,NA,"--","749.27","225.298","87.122",NA
"1975-03-13","-1.11","-6.105","1.27","988.41",NA,NA,"2.54","751.81","--","--",NA
"1975-03-14","3.885","-9.435","22.86","1011.27",NA,NA,"26.67","778.48","246.38","89.662",NA
"1975-03-15","1.665","-8.88","0","1011.27",NA,NA,"--","778.48","--","--",NA
"1975-03-16","-3.33","-8.325","39.116","1050.386",NA,NA,"45.72","824.2","--","--",NA
"1975-03-17","-2.775","-7.77","7.366","1057.752",NA,NA,"12.7","836.9","266.954","92.964",NA
"1975-03-18","2.22","-2.775","12.7","1070.452",NA,NA,"10.16","847.06","270.002","95.25",NA
"1975-03-19","1.11","-8.88","0","1070.452",NA,NA,"--","847.06","257.302","92.71",NA
"1975-03-20","1.11","-8.325","15.494","1085.946",NA,NA,"12.7","859.76","--","--",NA
"1975-03-21","-4.44","-8.88","5.334","1091.28",NA,NA,"T","859.76","260.096","97.536",NA
"1975-03-22","-4.995","-8.325","61.722","1153.002",NA,NA,"55.88","915.64","312.42","--",NA
"1975-03-23","-1.11","-6.105","24.892","1177.894",NA,NA,"22.86","938.5","--","--",NA
"1975-03-24","1.11","-2.22","9.906","1187.8",NA,NA,"12.7","951.2","323.342","107.188",NA
"1975-03-25","-1.11","-13.32","50.292","1238.092",NA,NA,"33.02","984.22","335.788","116.84",NA
"1975-03-26","-4.44","-11.1","5.334","1243.426",NA,NA,"5.08","989.3","310.896","--",NA
"1975-03-27","-7.215","-13.875","0","1243.426",NA,NA,"0","989.3","--","--",NA
"1975-03-28","-4.44","-12.21","0","1243.426",NA,NA,"0","989.3","314.452","114.046",NA
"1975-03-29","4.995","-3.885","0","1243.426",NA,NA,"0","989.3","--","--",NA
"1975-03-30","11.1","-2.775","0","1243.426",NA,NA,"0","989.3","--","--",NA
"1975-03-31","2.775","-11.655","0","1243.426",NA,NA,"T","989.3","295.148","111.76",NA
"1975-04-01","2.775","-9.99","0","1243","--","--","0","989.3","290.576","111.76",NA
"1975-04-02","2.775","-4.44","0","1243",NA,NA,"0","989.3","286.258","110.744",NA
"1975-04-03","-2.775","-7.77","1.778","1244.778",NA,NA,"2.54","991.84","--","112.268",NA
"1975-04-04","-4.995","-8.88","14.732","1259.51",NA,NA,"25.4","1017.24","309.372","114.3",NA
"1975-04-05","-3.885","-13.875","49.53","1309.04",NA,NA,"64.77","1082.01","--","--",NA
"1975-04-06","-1.665","-18.315","6.604","1315.644",NA,NA,"10.16","1092.17","--","--",NA
"1975-04-07","-4.44","-8.88","4.826","1320.47",NA,NA,"6.35","1098.52","337.82","121.666",NA
"1975-04-08","1.11","-13.32","6.858","1327.328",NA,NA,"15.24","1113.76","337.82","120.396",NA
"1975-04-09","3.885","-12.765","1.27","1328.598",NA,NA,"T","1113.76","--","--",NA
"1975-04-10","3.885","-6.105","0","1328.598",NA,NA,"0","1113.76","314.96","118.364",NA
"1975-04-11","2.775","-4.44","1.27","1329.868",NA,NA,"T","1113.76","--","--",NA
"1975-04-12","7.215","-6.66","0","1329.868",NA,NA,"0","1113.76","--","--",NA
"1975-04-13","7.77","-4.995","0","1329.868",NA,NA,"0","1113.76","--","--",NA
"1975-04-14","0","-16.65","5.08","1334.948",NA,NA,"5.08","1118.84","294.64","123.698",NA
"1975-04-15","-2.775","-13.875","15.24","1350.188",NA,NA,"20.32","1139.16","310.896","126.746",NA
"1975-04-16","-1.11","-14.985","4.572","1354.76",NA,NA,"5.08","1144.24","306.832","126.746",NA
"1975-04-17","3.33","-11.1","0","1354.76",NA,NA,"0","1144.24","--","--",NA
"1975-04-18","4.44","-3.885","1.524","1356.284",NA,NA,"T","1144.24","295.148","122.682",NA
"1975-04-19","3.33","-2.775","0","1356.284",NA,NA,"0","1144.24","--","--",NA
"1975-04-20","8.88","-2.775","0","1356.284",NA,NA,"0","1144.24","--","--",NA
"1975-04-21","8.325","-7.215","0","1356.284",NA,NA,"0","1144.24","--","--",NA
"1975-04-22","6.105","-4.995","0","1356.284",NA,NA,"0","1144.24","284.988","117.094",NA
"1975-04-23","1.665","-1.665","5.588","1361.872",NA,NA,"T","1144.24","279.4","--",NA
"1975-04-24","0.555","-8.325","8.128","1370",NA,NA,"5.08","1149.32","279.908","118.11",NA
"1975-04-25","-1.11","-12.765","34.036","1404.036",NA,NA,"40.64","1189.96","317.5","--",NA
"1975-04-26","1.11","-9.99","18.034","1422.07",NA,NA,"15.24","1205.2","--","--",NA
"1975-04-27","6.105","-8.325","0","1422.07",NA,NA,"0","1205.2","--","--",NA
"1975-04-28","7.77","-4.44","0","1422.07",NA,NA,"0","1205.2","296.5704","130.048",NA
"1975-04-29","9.99","-4.44","0","1422.07",NA,NA,"0","1205.2","290.83","123.952",NA
"1975-04-30","9.435","-4.44","0","1422.07",NA,NA,"0","1205.2","286.004","122.936",NA
"1975-05-01","11.655","-4.995","0","1422","--","--","0","1205.2","281.94","124.4092",NA
"1975-05-02","9.435","-1.11","0","1422",NA,NA,"0","1205.2","274.6248","119.634",NA
"1975-05-03","0","-8.88","3.81","1425.81",NA,NA,"0","1205.2","--","--",NA
"1975-05-04","-1.11","-10.545","27.686","1453.496",NA,NA,"0","1205.2","--","--",NA
"1975-05-05","1.665","-4.44","4.318","1457.814",NA,NA,"20.32","1225.52","440.436","121.412",NA
"1975-05-06","7.215","-9.435","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-07","11.1","-7.215","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-08","11.655","-3.885","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-09","12.765","-2.775","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-10","11.655","-1.11","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-11","13.32","-0.555","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-12","15.54","1.11","0","1457.814",NA,NA,"0","1225.52","231.9528","104.8512",NA
"1975-05-13","18.87","-0.555","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-14","15.54","-1.11","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-15","10.545","-2.775","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-16","14.985","-3.33","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-17","17.76","0.555","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-18","18.87","0","0","1457.814",NA,NA,"0","1225.52","--","--",NA
"1975-05-19","4.995","-4.995","1.27","1459.084",NA,NA,"0","1225.52","170.18","--",NA
"1975-05-20","-1.11","-7.215","9.906","1468.99",NA,NA,"2.54","1228.06","--","--",NA
"1975-05-21","8.325","-2.22","0","1468.99",NA,NA,"7.62","1235.68","--","--",NA
"1975-05-22","9.99","-2.775","0","1468.99",NA,NA,"0","1235.68","--","--",NA
"1975-05-23","12.765","-1.665","0","1468.99",NA,NA,"0","1235.68","--","--",NA
"1975-05-24","13.32","-1.665","0","1468.99",NA,NA,"0","1235.68","--","--",NA
"1975-05-25","13.875","-1.665","0","1468.99",NA,NA,"0","1235.68","--","--",NA
"1975-05-26","14.43","-1.665","0","1468.99",NA,NA,"0","1235.68","121.92","--",NA
"1975-05-27","14.43","-1.11","0","1468.99",NA,NA,"0","1235.68","--","--",NA
"1975-05-28","14.43","2.22","0","1468.99",NA,NA,"0","1235.68","--","--",NA
"1975-05-29","15.54","0","0","1468.99",NA,NA,"0","1235.68","--","--",NA
"1975-05-30","18.87","0","0","1468.99",NA,NA,"0","1235.68","--","--",NA
"1975-05-31","19.425","0.555","0","1468.99",NA,NA,"0","1235.68","68.58","--",NA
"1975-06-01","16.65","0","0","1469","--","--","0","1235.7","0","0",NA
"1975-06-02","14.43","-0.555","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-03","14.985","2.775","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-04","17.76","1.11","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-05","19.425","0.555","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-06","17.205","-1.11","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-07","16.095","-1.11","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-08","16.65","0.555","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-09","18.315","1.11","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-10","19.98","1.665","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-11","17.76","1.11","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-12","22.2","0.555","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-13","24.42","2.22","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-14","23.31","2.22","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-15","22.2","2.22","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-16","18.315","2.22","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-17","8.88","2.775","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-18","7.215","-2.775","T","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-19","9.99","0.555","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-20","15.54","1.665","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-21","16.095","0.555","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-22","18.315","0","0","1469",NA,NA,"0","1235.7","0","0",NA
"1975-06-23","14.43","1.665","2.286","1471.286",NA,NA,"0","1235.7","0","0",NA
"1975-06-24","1.665","-4.44","26.162","1497.448",NA,NA,"5.08","1240.78","5.08","--",NA
"1975-06-25","10.545","-7.215","0","1497.448",NA,NA,"12.7","1253.48","17.78","--",NA
"1975-06-26","14.985","-2.775","0","1497.448",NA,NA,"0","1253.48","0","0",NA
"1975-06-27","13.875","-1.11","0","1497.448",NA,NA,"0","1253.48","0","0",NA
"1975-06-28","15.54","0","0","1497.448",NA,NA,"0","1253.48","0","0",NA
"1975-06-29","16.65","0.555","0","1497.448",NA,NA,"0","1253.48","0","0",NA
"1975-06-30","14.43","2.22","0","1497.448",NA,NA,"0","1253.48","0","0",NA
"1975-07-01","14.43","1.11","0","1497","--","--","0","1253.5","0","0",NA
"1975-07-02","14.985","0","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-03","17.76","2.22","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-04","20.535","1.665","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-05","22.2","3.885","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-06","23.31","4.995","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-07","23.31","6.105","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-08","26.085","4.44","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-09","24.42","8.325","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-10","22.755","7.77","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-11","24.42","8.325","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-12","23.865","6.105","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-13","23.31","2.22","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-14","21.645","7.215","0","1497",NA,NA,"0","1253.5","0","0",NA
"1975-07-15","10.545","6.66","4.572","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-16","16.65","7.215","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-17","18.315","6.66","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-18","19.425","6.105","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-19","21.645","4.995","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-20","22.2","6.66","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-21","22.755","4.44","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-22","24.42","6.66","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-23","25.53","5.55","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-24","28.305","8.325","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-25","29.415","8.88","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-26","29.415","9.435","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-27","26.64","9.435","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-28","23.865","7.77","0","1501.572",NA,NA,"0","1253.5","0","0",NA
"1975-07-29","16.65","7.77","0","1501.572",NA,NA,"0","1253.5","0","0",NA
