Date,Air Temp Max (C),Air Temp Min (C),24-hour Total Precip (mm),Season Total Precip (mm),% of Precip as Snow,% of Precip as Rain,New Snow (cm),Season Total Snow (cm),Snowpack depth (cm),Snow Water Equivalent (cm),Remarks
3/31/13,4,-1,11,932,30,70,2.5,528,80,--,
4/1/13,6,-2,4,936,5,95,0,528,79,32.4,
4/2/13,12,-3,0,936,NA,NA,0,528,75,30.8,
4/3/13,15,-2,0,936,NA,NA,0,528,71,--,
4/4/13,5,1,15,951,NA,100,0,528,67,27.7,
4/5/13,7,-1,0,951,NA,NA,0,528,63,26.1,
4/6/13,7,-1,2,953,NA,100,0,528,59,--,
4/7/13,7,-3,6,959,15,85,0,528,55,--,
4/8/13,3,-5,3,962,100,NA,9.5,537.5,64,25.1,
4/9/13,8,-5,0,962,NA,NA,0,537.5,56.5,--,
4/10/13,17,2,0,962,NA,NA,0,537.5,51.5,23.1,
4/11/13,14,2,0,962,NA,NA,0,537.5,45,20,
4/12/13,16,-1,0,962,NA,NA,0,537.5,38.5,17.6,
4/13/13,11,0,0,962,NA,NA,0,537.5,32.5,--,
4/14/13,9,-2,0,962,NA,NA,0,537.5,27,--,
4/15/13,1,-5,3,965,100,NA,3,540.5,29,--,
4/16/13,1,-6,2,967,100,NA,2,542.5,30.5,--,
4/17/13,5,-8,0,967,NA,NA,0,542.5,29.5,--,
4/18/13,13,-3,0,967,NA,NA,0,542.5,24,--,
4/19/13,13,-2,0,967,NA,NA,0,542.5,18.5,6.7,
4/20/13,17,-2,0,967,NA,NA,0,542.5,12.5,4.5,
4/21/13,18,-1,0,967,NA,NA,0,542.5,6,2.5,
4/22/13,18,0,0,967,NA,NA,0,542.5,0,0,
4/23/13,17,-1,0,967,NA,NA,0,542.5,0,0,
4/24/13,13,0,0,967,NA,NA,0,542.5,0,0,
4/25/13,15,-1,0,967,NA,NA,0,542.5,0,0,
4/26/13,18,1,0,967,NA,NA,0,542.5,0,0,
4/27/13,19,2,0,967,NA,NA,0,542.5,0,0,
4/28/13,20,1,0,967,NA,NA,0,542.5,0,0,
4/29/13,19,3,0,967,NA,NA,0,542.5,0,0,
4/30/13,18,2,0,967,NA,NA,0,542.5,0,0,
5/1/13,14,0,0,967,NA,NA,0,542.5,0,0,
5/2/13,20,3,0,967,NA,NA,0,542.5,0,0,
5/3/13,20,2,0,967,NA,NA,0,542.5,0,0,
5/4/13,14,2,6,973,NA,100,0,542.5,0,0,
5/5/13,13,2,2,975,2,98,0,542.5,0,0,
5/6/13,4,0,15,990,10,90,T,542.5,0,0,
5/7/13,4,0,10,1000,1,99,T,542.5,0,0,
5/8/13,10,3,4,1004,NA,100,0,542.5,0,0,
5/9/13,16,2,1,1005,NA,100,0,542.5,0,0,
5/10/13,20,4,0,1005,NA,NA,0,542.5,0,0,
5/11/13,22,4,0,1005,NA,NA,0,542.5,0,0,
5/12/13,21,5,0,1005,NA,NA,0,542.5,0,0,
5/13/13,20,5,0,1005,NA,NA,0,542.5,0,0,
5/14/13,20,4,0,1005,NA,NA,0,542.5,0,0,
5/15/13,17,3,0,1005,NA,NA,0,542.5,0,0,
5/16/13,6,3,6,1011,NA,100,0,542.5,0,0,
5/17/13,10,-1,0,1011,NA,NA,0,542.5,0,0,
5/18/13,13,-2,0,1011,NA,NA,0,542.5,0,0,
5/19/13,17,0,0,1011,NA,NA,0,542.5,0,0,
5/20/13,20,4,0,1011,NA,NA,0,542.5,0,0,
5/21/13,13,3,0,1011,NA,NA,0,542.5,0,0,
5/22/13,9,-3,0,1011,NA,NA,0,542.5,0,0,
5/23/13,9,-5,0,1011,NA,NA,0,542.5,0,0,
5/24/13,14,-3,0,1011,NA,NA,0,542.5,0,0,
5/25/13,13,-1,0,1011,NA,NA,0,542.5,0,0,
5/26/13,12,0,0,1011,NA,NA,0,542.5,0,0,
5/27/13,9,0,11,1022,NA,100,0,542.5,0,0,
5/28/13,12,3,6,1028,NA,100,0,542.5,0,0,
5/29/13,13,2,4,1032,NA,100,0,542.5,0,0,
5/30/13,16,-1,0,1032,NA,NA,0,542.5,0,0,
5/31/13,22,2,0,1032,NA,NA,0,542.5,0,0,
6/1/13,21,6,0,1032,NA,NA,0,542.5,0,0,
6/2/13,22,5,0,1032,NA,NA,0,542.5,0,0,
6/3/13,25,8,0,1032,NA,NA,0,542.5,0,0,
6/4/13,25,8,0,1032,NA,NA,0,542.5,0,0,
6/5/13,27,9,2,1034,NA,100,0,542.5,0,0,
6/6/13,26,9,1,1035,NA,100,0,542.5,0,0,
6/7/13,28,8,0,1035,NA,NA,0,542.5,0,0,
6/8/13,30,12,0,1035,NA,NA,0,542.5,0,0,
6/9/13,29,13,0,1035,NA,NA,0,542.5,0,0,
6/10/13,19,8,0,1035,NA,NA,0,542.5,0,0,
6/11/13,18,7,0,1035,NA,NA,0,542.5,0,0,
6/12/13,18,3,0,1035,NA,NA,0,542.5,0,0,
6/13/13,16,-1,0,1035,NA,NA,0,542.5,0,0,
6/14/13,19,4,0,1035,NA,NA,0,542.5,0,0,
6/15/13,20,3,0,1035,NA,NA,0,542.5,0,0,
6/16/13,19,2,0,1035,NA,NA,0,542.5,0,0,
6/17/13,19,2,0,1035,NA,NA,0,542.5,0,0,
6/18/13,14,2,0,1035,NA,NA,0,542.5,0,0,
6/19/13,12,0,0,1035,NA,NA,0,542.5,0,0,
6/20/13,15,-1,0,1035,NA,NA,0,542.5,0,0,
6/21/13,17,1,0,1035,NA,NA,0,542.5,0,0,
6/22/13,20,4,0,1035,NA,NA,0,542.5,0,0,
6/23/13,15,4,0,1035,NA,NA,0,542.5,0,0,
6/24/13,8,5,22,1057,NA,100,0,542.5,0,0,
6/25/13,11,6,23,1080,NA,100,0,542.5,0,0,
6/26/13,19,10,0,1080,NA,NA,0,542.5,0,0,
6/27/13,25,8,0,1080,NA,NA,0,542.5,0,0,
6/28/13,29,10,0,1080,NA,NA,0,542.5,0,0,
6/29/13,28,9,0,1080,NA,NA,0,542.5,0,0,
6/30/13,28,12,0,1080,NA,NA,0,542.5,0,0,
7/1/13,30,14,0,1080,NA,NA,0,542.5,0,0,
7/2/13,31,16,0,1080,NA,NA,0,542.5,0,0,
7/3/13,30,16,0,1080,NA,NA,0,542.5,0,0,
7/4/13,28,13,0,1080,NA,NA,0,542.5,0,0,
7/5/13,25,11,0,1080,NA,NA,0,542.5,0,0,
7/6/13,27,10,0,1080,NA,NA,0,542.5,0,0,
7/7/13,24,8,0,1080,NA,NA,0,542.5,0,0,
7/8/13,24,7,0,1080,NA,NA,0,542.5,0,0,
7/9/13,23,8,0,1080,NA,NA,0,542.5,0,0,
7/10/13,25,7,0,1080,NA,NA,0,542.5,0,0,
7/11/13,22,8,0,1080,NA,NA,0,542.5,0,0,
7/12/13,22,6,0,1080,NA,NA,0,542.5,0,0,
7/13/13,23,4,0,1080,NA,NA,0,542.5,0,0,
7/14/13,24,7,0,1080,NA,NA,0,542.5,0,0,
7/15/13,24,8,0,1080,NA,NA,0,542.5,0,0,
7/16/13,21,8,0,1080,NA,NA,0,542.5,0,0,
7/17/13,24,4,0,1080,NA,NA,0,542.5,0,0,
7/18/13,28,8,0,1080,NA,NA,0,542.5,0,0,
7/19/13,29,10,0,1080,NA,NA,0,542.5,0,0,
7/20/13,31,12,0,1080,NA,NA,0,542.5,0,0,
7/21/13,31,13,0,1080,NA,NA,0,542.5,0,0,
7/22/13,26,12,0,1080,NA,NA,0,542.5,0,0,
7/23/13,23,12,0,1080,NA,NA,0,542.5,0,0,
7/24/13,25,11,0,1080,NA,NA,0,542.5,0,0,
7/25/13,28,11,0,1080,NA,NA,0,542.5,0,0,
7/26/13,25,11,0,1080,NA,NA,0,542.5,0,0,
7/27/13,26,9,0,1080,NA,NA,0,542.5,0,0,
7/28/13,24,9,0,1080,NA,NA,0,542.5,0,0,
7/29/13,22,8,0,1080,NA,NA,0,542.5,0,0,
7/30/13,23,6,0,1080,NA,NA,0,542.5,0,0,
7/31/13,22,8,0,1080,NA,NA,0,542.5,0,0,
8/1/13,19,4,0,1080,NA,NA,0,542.5,0,0,
8/2/13,21,3,0,1080,NA,NA,0,542.5,0,0,
8/3/13,23,4,0,1080,NA,NA,0,542.5,0,0,
8/4/13,24,6,0,1080,NA,NA,0,542.5,0,0,
8/5/13,25,7,0,1080,NA,NA,0,542.5,0,0,
8/6/13,24,6,0,1080,NA,NA,0,542.5,0,0,
8/7/13,20,7,0,1080,NA,NA,0,542.5,0,0,
8/8/13,19,6,0,1080,NA,NA,0,542.5,0,0,
8/9/13,19,5,0,1080,NA,NA,0,542.5,0,0,
8/10/13,19,3,0,1080,NA,NA,0,542.5,0,0,
8/11/13,21,3,0,1080,NA,NA,0,542.5,0,0,
8/12/13,22,5,0,1080,NA,NA,0,542.5,0,0,
8/13/13,24,5,0,1080,NA,NA,0,542.5,0,0,
8/14/13,25,6,0,1080,NA,NA,0,542.5,0,0,
8/15/13,24,7,0,1080,NA,NA,0,542.5,0,0,
8/16/13,24,6,0,1080,NA,NA,0,542.5,0,0,
8/17/13,26,8,0,1080,NA,NA,0,542.5,0,0,
8/18/13,28,12,0,1080,NA,NA,0,542.5,0,0,
8/19/13,24,13,T,1080,NA,100,0,542.5,0,0,
8/20/13,25,11,1,1081,NA,100,0,542.5,0,0,
8/21/13,26,9,17,1098,NA,100,0,542.5,0,0,
8/22/13,21,7,0,1098,NA,NA,0,542.5,0,0,
8/23/13,21,6,0,1098,NA,NA,0,542.5,0,0,
8/24/13,19,5,0,1098,NA,NA,0,542.5,0,0,
8/25/13,18,5,0,1098,NA,NA,0,542.5,0,0,
8/26/13,20,6,0,1098,NA,NA,0,542.5,0,0,
8/27/13,22,6,T,1098,NA,100,0,542.5,0,0,
8/28/13,21,8,0,1098,NA,NA,0,542.5,0,0,
8/29/13,22,7,1,1099,NA,100,0,542.5,0,0,
8/30/13,25,8,0,1099,NA,NA,0,542.5,0,0,
8/31/13,25,9,0,1099,NA,NA,0,542.5,0,0,
9/1/13,23,11,0,1099,NA,NA,0,542.5,0,0,
9/2/13,19,12,1,1100,NA,100,0,542.5,0,0,
9/3/13,21,10,0,1100,NA,NA,0,542.5,0,0,
9/4/13,22,8,0,1100,NA,NA,0,542.5,0,0,
9/5/13,20,7,0,1100,NA,NA,0,542.5,0,0,
9/6/13,23,5,0,1100,NA,NA,0,542.5,0,0,
9/7/13,23,7,0,1100,NA,NA,0,542.5,0,0,
9/8/13,24,6,0,1100,NA,NA,0,542.5,0,0,
9/9/13,25,9,0,1100,NA,NA,0,542.5,0,0,
9/10/13,25,10,T,1100,NA,100,0,542.5,0,0,
9/11/13,24,8,0,1100,NA,NA,0,542.5,0,0,
9/12/13,23,8,6,1106,NA,100,0,542.5,0,0,
9/13/13,21,8,7,1113,NA,100,0,542.5,0,0,
9/14/13,23,7,0,1113,NA,NA,0,542.5,0,0,
9/15/13,21,6,1,1114,NA,100,0,542.5,0,0,
9/16/13,21,6,0,1114,NA,NA,0,542.5,0,0,
9/17/13,15,2,0,1114,NA,NA,0,542.5,0,0,
9/18/13,20,3,0,1114,NA,NA,0,542.5,0,0,
9/19/13,22,5,0,1114,NA,NA,0,542.5,0,0,
9/20/13,18,4,0,1114,NA,NA,0,542.5,0,0,
9/21/13,7,0,44,1158,7,93,0,542.5,0,0,
9/22/13,11,0,2,1160,100,NA,2,544.5,2,--,
9/23/13,17,-1,0,1160,NA,NA,0,544.5,0,0,
9/24/13,14,4,T,1160,NA,100,0,544.5,0,0,
9/25/13,7,-2,2,1162,100,NA,0,544.5,0,0,
9/26/13,7,-3,0,1162,NA,NA,1,545.5,1,--,
9/27/13,14,-2,0,1162,NA,NA,0,545.5,0,0,
9/28/13,15,0,0,1162,NA,NA,0,545.5,0,0,
9/29/13,12,6,0,1162,NA,NA,0,545.5,0,0,
9/30/13,11,2,T,1162,NA,100,0,545.5,0,0,
