Date,Air Temp Max (C),Air Temp Min (C),24-hour Total Precip (mm),Season Total Precip (mm),% of Precip as Snow,% of Precip as Rain,New Snow (cm),Season Total Snow (cm),Snowpack depth (cm),Snow Water Equivalent (cm),Remarks
2/6/16,11,-6,0,1001,NA,NA,0,539.5,189,--,
2/7/16,9,-3,0,1001,NA,NA,0,539.5,184.5,--,
2/8/16,14,-2,0,1001,NA,NA,0,539.5,182,72.4,
2/9/16,17,-2,0,1001,NA,NA,0,539.5,178.5,--,
2/10/16,15,-3,0,1001,NA,NA,0,539.5,175,71.4,
2/11/16,16,-1,0,1001,NA,NA,0,539.5,172.5,--,
2/12/16,14,-3,0,1001,NA,NA,0,539.5,170,70.5,
2/13/16,14,-5,0,1001,NA,NA,0,539.5,167.5,--,
2/14/16,10,-2,0,1001,NA,NA,0,539.5,165,--,
2/15/16,13,0,0,1001,NA,NA,0,539.5,162.5,69.1,
2/16/16,17,-2,0,1001,NA,NA,0,539.5,160,68.6,
2/17/16,7,-4,30,1031,45,55,0,539.5,156.5,--,
2/18/16,-1,-5,42,1073,100,NA,48,587.5,203,77,
2/19/16,-1,-6,5,1078,100,NA,12,599.5,210,--,
2/20/16,8,-5,T,1078,100,NA,T,599.5,202.5,77.9,
2/21/16,10,-8,0,1078,NA,NA,0,599.5,195,--,
2/22/16,10,-6,T,1078,100,NA,T,599.5,187.5,74.1,
2/23/16,14,-3,0,1078,NA,NA,0,599.5,184,--,
2/24/16,13,-3,0,1078,NA,NA,0,599.5,179.5,72.4,
2/25/16,15,-2,0,1078,NA,NA,0,599.5,175.5,--,
2/26/16,13,2,0,1078,NA,NA,0,599.5,171,69.6,
2/27/16,9,-1,0,1078,NA,NA,0,599.5,168,68.5,
2/28/16,11,-3,0,1078,NA,NA,0,599.5,165.5,--,
2/29/16,10,-4,0,1078,NA,NA,0,599.5,162.5,68.4,
3/1/16,10,-1,0,1078,NA,NA,0,599.5,160,67.3,
3/2/16,13,-1,0,1078,NA,NA,0,599.5,157,--,
3/3/16,9,2,0,1078,NA,NA,0,599.5,154,64.7,
3/4/16,7,0,41,1119,60,40,0,599.5,152.5,64,
3/5/16,4,0,70,1189,100,NA,12,611.5,163.5,--,
3/6/16,0,-5,53,1242,100,NA,28,639.5,190,--,
3/7/16,2,-4,23,1265,100,NA,48,687.5,236,79.9,
3/8/16,4,-9,3,1268,100,NA,7.5,695,227,--,
3/9/16,4,-2,9,1277,30,70,4,699,221,78,
3/10/16,4,0,7,1284,10,90,0,699,209,76.9,
3/11/16,3,-4,24,1308,100,NA,10,709,207,77.9,
3/12/16,0,-4,33,1341,100,NA,33.5,742.5,238,--,
3/13/16,0,-2,73,1414,95,5,56.5,799,290,--,
3/14/16,2,-6,7,1421,100,NA,1.5,800.5,287.5,91.8,
3/15/16,8,-8,0,1421,NA,NA,0,800.5,274,--,
3/16/16,15,-4,0,1421,NA,NA,0,800.5,260,92.3,
3/17/16,16,-3,0,1421,NA,NA,0,800.5,247.5,--,
3/18/16,15,-3,0,1421,NA,NA,0,800.5,232,90.5,
3/19/16,14,-3,0,1421,NA,NA,0,800.5,220,--,
3/20/16,7,1,27,1448,80,20,15.5,816,227,--,
3/21/16,2,-4,31,1479,100,NA,28,844,249.5,--,
3/22/16,1,-6,9,1488,100,NA,8.5,852.5,253.5,--,
3/23/16,10,-6,0,1488,NA,NA,0,852.5,246.5,--,
3/24/16,11,-5,0,1488,NA,NA,0,852.5,235.5,--,
3/25/16,12,-3,0,1488,NA,NA,0,852.5,224,--,
3/26/16,14,-3,0,1488,NA,NA,0,852.5,213.5,--,
3/27/16,11,-1,2,1490,100,NA,0,852.5,202.5,--,
3/28/16,1,-5,22,1512,100,NA,20,872.5,220.5,--,
3/29/16,3,-7,1,1513,100,NA,0.5,873,218.5,--,
3/30/16,7,-5,1,1514,100,NA,T,873,212.5,--,
3/31/16,13,-4,0,1514,NA,NA,0,873,206,--,
4/1/16,17,0,0,1514,NA,NA,0,873,200,87.3,
4/2/16,14,-1,0,1514,NA,NA,0,873,194,--,
4/3/16,13,-2,0,1514,NA,NA,0,873,188.5,--,
4/4/16,14,-1,0,1514,NA,NA,0,873,182.5,79.8,
4/5/16,15,-1,0,1514,NA,NA,0,873,177,--,
4/6/16,19,4,0,1514,NA,NA,0,873,171.5,--,
4/7/16,19,3,0,1514,NA,NA,0,873,166,75.8,
4/8/16,17,4,0,1514,NA,NA,0,873,160.5,73.7,
4/9/16,7,0,13,1527,NA,100,0,873,155,--,
4/10/16,7,0,5,1532,10,90,1,874,151,--,
4/11/16,11,1,5,1537,NA,100,6.5,880.5,156,--,
4/12/16,9,2,3,1540,NA,100,0,880.5,153.5,--,
4/13/16,7,0,0,1540,NA,NA,0,880.5,150,--,
4/14/16,3,-4,15,1555,90,10,1.5,882,150,--,
4/15/16,7,-7,1,1556,100,NA,12,894,161,--,
4/16/16,14,0,0,1556,NA,NA,T,997.5,159,--,
4/17/16,18,2,0,1556,NA,NA,0,997.5,153,--,
4/18/16,19,1,0,1556,NA,NA,0,997.5,147.5,--,
4/19/16,19,1,0,1556,NA,NA,0,997.5,141.5,--,
4/20/16,15,0,0,1556,NA,NA,0,997.5,136,--,
4/21/16,14,0,0,1556,NA,NA,0,997.5,130,--,
4/22/16,4,-3,55,1611,90,10,T,894,124,--,
4/23/16,8,-3,2,1613,100,NA,36,930,158,--,
4/24/16,8,-3,1,1614,100,NA,T,930,124,--,
4/25/16,5,-6,T,1614,100,NA,0.5,930.5,114,48.2,
4/26/16,9,-5,0,1614,NA,NA,0,930.5,112,--,
4/27/16,7,-1,1,1615,95,5,T,930.5,107.5,48.1,
4/28/16,10,-2,2,1617,100,NA,2,932.5,107.5,--,
4/29/16,11,-2,5,1622,75,25,0,932.5,100.5,45.3,
4/30/16,8,-1,T,1622,100,NA,2,934.5,95,--,
5/1/16,15,0,0,1622,NA,NA,0,934.5,87.5,--,
5/2/16,14,-2,0,1622,NA,NA,0,934.5,80,36.4,
5/3/16,15,1,3,1625,NA,100,0,934.5,77.5,35.8,
5/4/16,15,1,7,1632,NA,100,0,934.5,73.5,35.1,
5/5/16,10,1,8,1640,NA,100,0,934.5,69.5,--,
5/6/16,12,0,6,1646,NA,100,0,934.5,65,31,
5/7/16,6,1,7,1653,NA,100,0,934.5,59.5,28.1,
5/8/16,12,1,1,1654,NA,100,0,934.5,54.5,--,
5/9/16,13,0,0,1654,NA,NA,0,934.5,49,22.3,
5/10/16,16,1,0,1654,NA,NA,0,934.5,38.5,18.8,
5/11/16,19,2,0,1654,NA,NA,0,934.5,27,12.7,
5/12/16,19,2,0,1654,NA,NA,0,934.5,16.5,7.6,
5/13/16,20,3,0,1654,NA,NA,0,934.5,4.5,--,
5/14/16,12,0,0,1654,NA,NA,0,934.5,0,0,
5/15/16,13,-1,6,1660,NA,100,0,934.5,0,0,
5/16/16,14,0,0,1660,NA,NA,0,934.5,0,0,
5/17/16,16,4,0,1660,NA,NA,0,934.5,0,0,
5/18/16,20,2,0,1660,NA,NA,0,934.5,0,0,
5/19/16,14,4,0,1660,NA,NA,0,934.5,0,0,
5/20/16,4,-3,36,1696,75,25,0,934.5,0,0,
5/21/16,4,-4,3,1699,100,NA,15,949.5,15,--,
5/22/16,7,-5,1,1700,NA,100,0,949.5,5,--,
5/23/16,9,-3,1,1701,NA,100,0,949.5,0,0,
5/24/16,6,0,4,1705,90,10,4.5,954,4.5,--,
5/25/16,11,-1,2,1707,NA,100,0,954,0,0,
5/26/16,14,0,0,1707,NA,NA,0,954,0,0,
5/27/16,16,1,0,1707,NA,NA,0,954,0,0,
5/28/16,18,2,0,1707,NA,NA,0,954,0,0,
5/29/16,19,2,0,1707,NA,NA,0,954,0,0,
5/30/16,22,3,0,1707,NA,NA,0,954,0,0,
5/31/16,24,7,0,1707,NA,NA,0,954,0,0,
6/1/16,22,5,0,1707,NA,NA,0,954,0,0,
6/2/16,23,2,0,1707,NA,NA,0,954,0,0,
6/3/16,26,5,0,1707,NA,NA,0,954,0,0,
6/4/16,27,8,0,1707,NA,NA,0,954,0,0,
6/5/16,24,7,0,1707,NA,NA,0,954,0,0,
6/6/16,25,7,0,1707,NA,NA,0,954,0,0,
6/7/16,25,8,0,1707,NA,NA,0,954,0,0,
6/8/16,23,7,0,1707,NA,NA,0,954,0,0,
6/9/16,19,8,0,1707,NA,NA,0,954,0,0,
6/10/16,17,4,0,1707,NA,NA,0,954,0,0,
6/11/16,18,3,0,1707,NA,NA,0,954,0,0,
6/12/16,18,5,5,1712,NA,100,0,954,0,0,
6/13/16,18,3,0,1712,NA,NA,0,954,0,0,
6/14/16,13,3,0,1712,NA,NA,0,954,0,0,
6/15/16,9,0,0,1712,NA,NA,0,954,0,0,
6/16/16,12,-1,0,1712,NA,NA,0,954,0,0,
6/17/16,14,1,0,1712,NA,NA,0,954,0,0,
6/18/16,15,4,8,1720,NA,100,0,954,0,0,
6/19/16,21,3,0,1720,NA,NA,0,954,0,0,
6/20/16,22,4,0,1720,NA,NA,0,954,0,0,
6/21/16,25,6,0,1720,NA,NA,0,954,0,0,
6/22/16,24,6,0,1720,NA,NA,0,954,0,0,
6/23/16,21,7,0,1720,NA,NA,0,954,0,0,
6/24/16,22,7,0,1720,NA,NA,0,954,0,0,
6/25/16,25,7,0,1720,NA,NA,0,954,0,0,
6/26/16,26,7,0,1720,NA,NA,0,954,0,0,
6/27/16,26,87,0,1720,NA,NA,0,954,0,0,
6/28/16,27,8,0,1720,NA,NA,0,954,0,0,
6/29/16,27,8,0,1720,NA,NA,0,954,0,0,
6/30/16,27,7,0,1720,NA,NA,0,954,0,0,
7/1/16,26,9,0,1720,NA,NA,0,954,0,0,
7/2/16,25,9,0,1720,NA,NA,0,954,0,0,
7/3/16,23,7,0,1720,NA,NA,0,954,0,0,
7/4/16,22,6,0,1720,NA,NA,0,954,0,0,
7/5/16,22,6,0,1720,NA,NA,0,954,0,0,
7/6/16,22,5,0,1720,NA,NA,0,954,0,0,
7/7/16,22,5,0,1720,NA,NA,0,954,0,0,
7/8/16,21,8,0,1720,NA,NA,0,954,0,0,
7/9/16,18,8,0,1720,NA,NA,0,954,0,0,
7/10/16,16,3,0,1720,NA,NA,0,954,0,0,
7/11/16,20,3,0,1720,NA,NA,0,954,0,0,
7/12/16,21,4,0,1720,NA,NA,0,954,0,0,
7/13/16,25,5,0,1720,NA,NA,0,954,0,0,
7/14/16,26,5,0,1720,NA,NA,0,954,0,0,
7/15/16,26,6,0,1720,NA,NA,0,954,0,0,
7/16/16,24,6,0,1720,NA,NA,0,954,0,0,
7/17/16,22,7,0,1720,NA,NA,0,954,0,0,
7/18/16,19,8,0,1720,NA,NA,0,954,0,0,
7/19/16,21,6,0,1720,NA,NA,0,954,0,0,
7/20/16,23,5,0,1720,NA,NA,0,954,0,0,
7/21/16,23,7,0,1720,NA,NA,0,954,0,0,
7/22/16,24,7,0,1720,NA,NA,0,954,0,0,
7/23/16,27,5,0,1720,NA,NA,0,954,0,0,
7/24/16,27,9,0,1720,NA,NA,0,954,0,0,
7/25/16,26,7,0,1720,NA,NA,0,954,0,0,
7/26/16,29,7,0,1720,NA,NA,0,954,0,0,
7/27/16,30,9,0,1720,NA,NA,0,954,0,0,
7/28/16,31,13,0,1720,NA,NA,0,954,0,0,
7/29/16,30,13,0,1720,NA,NA,0,954,0,0,
7/30/16,28,12,0,1720,NA,NA,0,954,0,0,
7/31/16,26,11,0,1720,NA,NA,0,954,0,0,
8/1/16,27,10,0,1720,NA,NA,0,954,0,0,
8/2/16,26,9,0,1720,NA,NA,0,954,0,0,
8/3/16,28,7,0,1720,NA,NA,0,954,0,0,
8/4/16,26,8,0,1720,NA,NA,0,954,0,0,
8/5/16,22,5,0,1720,NA,NA,0,954,0,0,
8/6/16,23,3,0,1720,NA,NA,0,954,0,0,
8/7/16,22,3,0,1720,NA,NA,0,954,0,0,
8/8/16,21,4,0,1720,NA,NA,0,954,0,0,
8/9/16,23,4,0,1720,NA,NA,0,954,0,0,
8/10/16,22,5,0,1720,NA,NA,0,954,0,0,
8/11/16,25,9,0,1720,NA,NA,0,954,0,0,
8/12/16,27,9,0,1720,NA,NA,0,954,0,0,
8/13/16,29,10,0,1720,NA,NA,0,954,0,0,
8/14/16,26,9,0,1720,NA,NA,0,954,0,0,
8/15/16,26,9,0,1720,NA,NA,0,954,0,0,
8/16/16,29,11,0,1720,NA,NA,0,954,0,0,
8/17/16,29,13,0,1720,NA,NA,0,954,0,0,
8/18/16,29,11,T,1720,NA,100,0,954,0,0,
8/19/16,29,12,0,1720,NA,NA,0,954,0,0,
8/20/16,29,9,0,1720,NA,NA,0,954,0,0,
8/21/16,27,10,0,1720,NA,NA,0,954,0,0,
8/22/16,26,10,0,1720,NA,NA,0,954,0,0,
8/23/16,24,8,0,1720,NA,NA,0,954,0,0,
8/24/16,24,5,0,1720,NA,NA,0,954,0,0,
8/25/16,24,6,0,1720,NA,NA,0,954,0,0,
8/26/16,23,7,0,1720,NA,NA,0,954,0,0,
8/27/16,24,6,0,1720,NA,NA,0,954,0,0,
8/28/16,25,6,0,1720,NA,NA,0,954,0,0,
8/29/16,26,6,0,1720,NA,NA,0,954,0,0,
8/30/16,24,10,0,1720,NA,NA,0,954,0,0,
8/31/16,23,8,0,1720,NA,NA,0,954,0,0,
9/1/16,21,7,0,1720,NA,NA,0,954,0,0,
9/2/16,20,6,0,1720,NA,NA,0,954,0,0,
9/3/16,19,4,0,1720,NA,NA,0,954,0,0,
9/4/16,15,2,0,1720,NA,NA,0,954,0,0,
9/5/16,20,3,0,1720,NA,NA,0,954,0,0,
9/6/16,21,4,0,1720,NA,NA,0,954,0,0,
9/7/16,25,6,0,1720,NA,NA,0,954,0,0,
9/8/16,24,6,0,1720,NA,NA,0,954,0,0,
9/9/16,27,12,0,1720,NA,NA,0,954,0,0,
9/10/16,26,10,0,1720,NA,NA,0,954,0,0,
9/11/16,23,8,0,1720,NA,NA,0,954,0,0,
9/12/16,18,7,0,1720,NA,NA,0,954,0,0,
9/13/16,12,1,T,1720,NA,100,0,954,0,0,
9/14/16,17,-1,0,1720,NA,NA,0,954,0,0,
9/15/16,20,5,0,1720,NA,NA,0,954,0,0,
9/16/16,23,5,0,1720,NA,NA,0,954,0,0,
9/17/16,24,5,0,1720,NA,NA,0,954,0,0,
9/18/16,24,7,0,1720,NA,NA,0,954,0,0,
9/19/16,24,7,0,1720,NA,NA,0,954,0,0,
9/20/16,21,10,0,1720,NA,NA,0,954,0,0,
9/21/16,16,3,0,1720,NA,NA,0,954,0,0,
9/22/16,7,-2,2,1722,NA,100,0,954,0,0,
9/23/16,18,4,0,1722,NA,NA,0,954,0,0,
9/24/16,21,3,0,1722,NA,NA,0,954,0,0,
9/25/16,24,10,0,1722,NA,NA,0,954,0,0,
9/26/16,25,9,0,1722,NA,NA,0,954,0,0,
9/27/16,25,7,0,1722,NA,NA,0,954,0,0,
9/28/16,24,8,0,1722,NA,NA,0,954,0,0,
9/29/16,21,11,0,1722,NA,NA,0,954,0,0,
9/30/16,17,6,0,1722,NA,NA,0,954,0,0,
