"Date","Air Temp Max (C)","Air Temp Min (C)","24-hour Total Precip (mm)","Season Total Precip (mm)","% of Precip as Snow","% of Precip as Rain","New Snow (cm)","Season Total Snow (cm)","Snowpack depth (cm)","Snow Water Equivalent (cm)","Remarks"
"1985-11-01","10.545","-0.555","0","54","--","--","0","30.5","0","--",NA
"1985-11-02","18.315","-1.11","0","54",NA,NA,"0","30.5","0","0",NA
"1985-11-03","15.54","-1.11","0","54",NA,NA,"0","30.5","0","0",NA
"1985-11-04","11.1","1.11","0","54",NA,NA,"0","30.5","0","0",NA
"1985-11-05","10.545","-2.775","0","54",NA,NA,"0","30.5","0","0",NA
"1985-11-06","14.43","-0.555","0","54",NA,NA,"0","30.5","0","0",NA
"1985-11-07","12.21","-1.665","0","54",NA,NA,"0","30.5","0","0",NA
"1985-11-08","6.105","-4.995","1.778","55.778",NA,NA,"0","30.5","0","0",NA
"1985-11-09","-3.33","-8.325","20.574","76.352",NA,NA,"1.27","31.77","1.27","0",NA
"1985-11-10","-6.105","-9.435","56.388","132.74",NA,NA,"--","31.77","--","0",NA
"1985-11-11","-6.105","-8.88","5.842","138.582",NA,NA,"83.82","115.59","83.82","0",NA
"1985-11-12","-2.775","-9.99","0","138.582",NA,NA,"T","115.59","--","0",NA
"1985-11-13","3.885","-12.21","0","138.582",NA,NA,"0","115.59","68.58","0",NA
"1985-11-14","7.215","-9.435","0","138.582",NA,NA,"0","115.59","62.23","12.192",NA
"1985-11-15","4.995","-7.77","11.43","150.012",NA,NA,"1.27","116.86","54.61","--",NA
"1985-11-16","4.995","-3.885","4.064","154.076",NA,NA,"7.62","124.48","--","--",NA
"1985-11-17","0.555","-6.66","10.414","164.49",NA,NA,"3.81","128.29","--","--",NA
"1985-11-18","-1.11","-13.875","0.254","164.744",NA,NA,"7.62","135.91","59.69","--",NA
"1985-11-19","0.555","-13.32","0","164.744",NA,NA,"0","135.91","57.3024","13.8684",NA
"1985-11-20","1.11","-12.765","4.572","169.316",NA,NA,"1.27","137.18","55.88","--",NA
"1985-11-21","2.22","-16.095","0","169.316",NA,NA,"2.54","139.72","59.436","14.224",NA
"1985-11-22","3.33","-11.655","0","169.316",NA,NA,"0","139.72","55.88","--",NA
"1985-11-23","1.11","-4.44","27.432","196.748",NA,NA,"24.13","163.85","--","--",NA
"1985-11-24","0.555","0","33.274","230.022",NA,NA,"45.72","209.57","111.76","--",NA
"1985-11-25","6.105","-3.885","13.462","243.484",NA,NA,"19.05","228.62","119.126","25.654",NA
"1985-11-26","6.105","-7.215","0","243.484",NA,NA,"0","228.62","106.68","--",NA
"1985-11-27","2.775","-2.22","12.954","256.438",NA,NA,"5.08","233.7","100.2792","24.892",NA
"1985-11-28","1.11","-2.22","39.624","296.062",NA,NA,"38.1","271.8","137.16","--",NA
"1985-11-29","-0.555","-3.33","30.988","327.05",NA,NA,"44.45","316.25","156.718","34.036",NA
"1985-11-30","0.555","-4.995","1.016","328.066",NA,NA,"--","316.25","--","--",NA
"1985-12-01","1.665","-7.215","17.018","345","--","--","--","316.3","146.812","36.322",NA
"1985-12-02","1.11","0.555","58.674","403.674",NA,NA,"24.13","340.43","143.002","41.148",NA
"1985-12-03","3.885","0","4.572","408.246",NA,NA,"10.16","350.59","--","--",NA
"1985-12-04","7.77","-4.995","0","408.246",NA,NA,"0","350.59","138.176","44.45",NA
"1985-12-05","7.215","-6.66","4.064","412.31",NA,NA,"3.81","354.4","--","--",NA
"1985-12-06","4.995","--","5.08","417.39",NA,NA,"0","354.4","131.318","44.45",NA
"1985-12-07","--","--","23.114","440.504",NA,NA,"6.35","360.75","--","--",NA
"1985-12-08","--","-10.545","7.874","448.378",NA,NA,"22.86","383.61","--","--",NA
"1985-12-09","-1.11","-7.77","0","448.378",NA,NA,"1.27","384.88","150.876","49.784",NA
"1985-12-10","-5.55","-12.765","0","448.378",NA,NA,"0","384.88","148.59","--",NA
"1985-12-11","-3.885","-12.21","0","448.378",NA,NA,"0","384.88","145.796","49.022",NA
"1985-12-12","7.215","-12.765","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-13","7.215","-7.77","0","448.378",NA,NA,"0","384.88","139.7","48.514",NA
"1985-12-14","7.77","-7.77","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-15","9.99","-6.66","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-16","9.435","-2.22","0","448.378",NA,NA,"0","384.88","135.89","47.752",NA
"1985-12-17","9.435","-2.775","0","448.378",NA,NA,"0","384.88","134.112","47.498",NA
"1985-12-18","13.32","-2.22","0","448.378",NA,NA,"0","384.88","132.588","47.752",NA
"1985-12-19","13.875","-2.775","0","448.378",NA,NA,"0","384.88","129.54","--",NA
"1985-12-20","14.985","-4.995","0","448.378",NA,NA,"0","384.88","128.016","46.99",NA
"1985-12-21","16.095","-3.885","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-22","14.43","-3.885","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-23","12.765","-2.22","0","448.378",NA,NA,"0","384.88","125.476","46.99",NA
"1985-12-24","11.655","-1.665","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-25","13.32","-2.775","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-26","14.985","-3.885","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-27","13.875","-3.885","0","448.378",NA,NA,"0","384.88","120.65","46.99",NA
"1985-12-28","12.21","-3.885","0","448.378",NA,NA,"0","384.88","--","--",NA
"1985-12-29","6.105","2.22","46.482","494.86",NA,NA,"0","384.88","119.38","46.736",NA
"1985-12-30","5.55","1.665","25.654","520.514",NA,NA,"16.51","401.39","130.556","51.816",NA
"1985-12-31","6.66","1.665","0.508","521.022",NA,NA,"0","401.39",NA,"--",NA
"1986-01-01","8.325","-0.555","1.016","522","--","--","0","401.4","--","--",NA
"1986-01-02","4.44","-2.775","0.254","522.254",NA,NA,"0","401.4","121.92","49.53",NA
"1986-01-03","7.77","-1.665","0","522.254",NA,NA,"0","401.4","120.396","49.022",NA
"1986-01-04","4.995","-0.555","28.956","551.21",NA,NA,"0","401.4","120.65","51.054","*"
"1986-01-05","1.11","-0.555","24.13","575.34",NA,NA,"3.81","405.21","123.952","50.546",NA
"1986-01-06","4.995","-3.885","0","575.34",NA,NA,"0","405.21","121.666","51.308",NA
"1986-01-07","9.435","-3.33","0","575.34",NA,NA,"0","405.21","--","--",NA
"1986-01-08","8.325","-4.995","0","575.34",NA,NA,"0","405.21","120.142","50.546",NA
"1986-01-09","12.765","-5.55","0","575.34",NA,NA,"0","405.21","--","--",NA
"1986-01-10","9.99","-5.55","0","575.34",NA,NA,"0","405.21","117.856","50.038",NA
"1986-01-11","12.21","-4.995","0","575.34",NA,NA,"0","405.21","--","--",NA
"1986-01-12","9.435","-5.55","0","575.34",NA,NA,"0","405.21","--","--",NA
"1986-01-13","7.77","-3.885","0","575.34",NA,NA,"0","405.21","114.808","49.276",NA
"1986-01-14","4.995","-4.995","16.51","591.85",NA,NA,"1.27","406.48","--","--",NA
"1986-01-15","-2.775","-4.995","13.208","605.058",NA,NA,"20.32","426.8","129.54","51.308",NA
"1986-01-16","1.665","-2.22","53.34","658.398",NA,NA,"11.43","438.23","137.414","54.61","*"
"1986-01-17","1.665","-1.665","11.176","669.574",NA,NA,"0","438.23","131.572","53.34",NA
"1986-01-18","9.435","-2.775","0","669.574",NA,NA,"0","438.23","--","--",NA
"1986-01-19","6.66","-1.665","6.604","676.178",NA,NA,"0","438.23","--","--",NA
"1986-01-20","3.885","-2.775","1.27","677.448",NA,NA,"2.54","440.77","--","--",NA
"1986-01-21","5.55","-8.325","0","677.448",NA,NA,"0","440.77","125.222","52.578",NA
"1986-01-22","3.885","-4.44","11.176","688.624",NA,NA,"0","440.77","123.952","52.324",NA
"1986-01-23","-1.665","-9.435","7.112","695.736",NA,NA,"15.24","456.01","139.7","--",NA
"1986-01-24","6.66","-9.99","0","695.736",NA,NA,"0","456.01","138.176","55.372",NA
"1986-01-25","8.88","-6.66","0","695.736",NA,NA,"0","456.01","--","--",NA
"1986-01-26","12.21","-6.105","0","695.736",NA,NA,"0","456.01","--","--",NA
"1986-01-27","12.21","-3.885","0","695.736",NA,NA,"0","456.01","129.54","54.61",NA
"1986-01-28","9.99","-3.885","0","695.736",NA,NA,"0","456.01","--","--",NA
"1986-01-29","5.55","-1.665","7.874","703.61",NA,NA,"0","456.01","124.46","53.848",NA
"1986-01-30","1.665","-1.11","26.162","729.772",NA,NA,"8.89","464.9","132.08","53.848",NA
"1986-01-31","1.11","-2.775","20.066","749.838",NA,NA,"15.24","480.14","135.128","57.404",NA
"1986-02-01","7.77","-2.775","3.556","754","--","--","12.7","492.8","--","--",NA
"1986-02-02","-1.665","-3.885","47.498","801.498",NA,NA,"36.83","529.63","167.64","--",NA
"1986-02-03","-2.775","-8.88","18.542","820.04",NA,NA,"26.67","556.3","187.96","66.294",NA
"1986-02-04","0","-9.99","0","820.04",NA,NA,"1.27","557.57","196.85","--",NA
"1986-02-05","-1.665","-9.99","5.08","825.12",NA,NA,"2.54","560.11","188.722","68.072",NA
"1986-02-06","-4.44","-11.655","0","825.12",NA,NA,"1.27","561.38","190.5","--",NA
"1986-02-07","-1.665","-14.43","0","825.12",NA,NA,"0","561.38","185.42","68.326",NA
"1986-02-08","-2.775","-12.21","0","825.12",NA,NA,"0","561.38","--","--",NA
"1986-02-09","0.555","-11.1","0","825.12",NA,NA,"0","561.38","--","--",NA
"1986-02-10","1.665","-12.21","0","825.12",NA,NA,"0","561.38","178.308","67.818",NA
"1986-02-11","0","-11.655","1.016","826.136",NA,NA,"0","561.38","--","--",NA
"1986-02-12","0","-4.995","71.374","897.51",NA,NA,"27.94","589.32","189.484","69.596","*"
"1986-02-13","3.885","-2.22","13.97","911.48",NA,NA,"16.51","605.83","200.66","76.962",NA
"1986-02-14","3.33","-1.665","65.786","977.266",NA,NA,"0","605.83","193.04","76.708",NA
"1986-02-15","-1.11","-2.775","76.962","1054.228",NA,NA,"57.15","662.98","215.9","--","*"
"1986-02-16","--","-2.775","85.852","1140.08",NA,NA,"50.8","713.78","262.636","90.678",NA
"1986-02-17","--","--","164.846","1304.926",NA,NA,"11.43","725.21","502.92","--","*"
"1986-02-18","1.665","-1.11","107.188","1412.114",NA,NA,"2.54","727.75","228.6","--",NA
"1986-02-19","-1.11","-3.33","68.58","1480.694",NA,NA,"49.53","777.28","528.32","--","*"
"1986-02-20","6.105","-3.33","26.416","1507.11",NA,NA,"41.91","819.19","302.006","117.094",NA
"1986-02-21","--","--","7.112","1514.222",NA,NA,"6.35","825.54","299.212","118.618",NA
"1986-02-22","--","-1.665","2.032","1516.254",NA,NA,"T","825.54","292.1","--",NA
"1986-02-23","10.545","-2.775","0","1516.254",NA,NA,"0","825.54","284.48","--",NA
"1986-02-24","11.655","-2.775","0","1516.254",NA,NA,"0","825.54","276.1488","117.602",NA
"1986-02-25","14.43","-3.33","0","1516.254",NA,NA,"0","825.54","--","--",NA
"1986-02-26","13.32","-2.775","0","1516.254",NA,NA,"0","825.54","257.556","113.792",NA
"1986-02-27","15.54","-2.775","0","1516.254",NA,NA,"0","825.54","--","--",NA
"1986-02-28","14.985","-3.885","0","1516.254",NA,NA,"0","825.54","248.1072","111.506",NA
"1986-03-01","11.1","-2.22","0","1516","--","--","0","825.5","--","--",NA
"1986-03-02","11.655","-0.555","0","1516",NA,NA,"0","825.5","--","--",NA
"1986-03-03","12.765","-1.665","0","1516",NA,NA,"0","825.5","237.998","107.442",NA
"1986-03-04","13.875","-2.22","0","1516",NA,NA,"0","825.5","--","--",NA
"1986-03-05","13.32","-2.775","0","1516",NA,NA,"0","825.5","227.584","103.632",NA
"1986-03-06","9.435","-4.44","0","1516",NA,NA,"0","825.5","--","--",NA
"1986-03-07","--","0.555","97.282","1613.282",NA,NA,"0","825.5","220.98","102.362",NA
"1986-03-08","2.22","0","70.104","1683.386",NA,NA,"7.62","833.12","218.44","--",NA
"1986-03-09","2.22","-2.775","20.574","1703.96",NA,NA,"13.97","847.09","240.284","105.918",NA
"1986-03-10","-1.11","-4.44","38.862","1742.822",NA,NA,"54.61","901.7","282.448","111.76",NA
"1986-03-11","-0.555","-4.995","21.844","1764.666",NA,NA,"17.78","919.48","299.72","--",NA
"1986-03-12","1.665","-6.66","7.366","1772.032",NA,NA,"19.05","938.53","306.324","118.364",NA
"1986-03-13","0","-6.105","11.684","1783.716",NA,NA,"17.78","956.31","305.054","118.618",NA
"1986-03-14","-0.555","-9.435","0","1783.716",NA,NA,"0","956.31","298.958","118.618",NA
"1986-03-15","-2.775","-7.215","20.32","1804.036",NA,NA,"--","956.31","--","--",NA
"1986-03-16","2.22","-7.215","2.032","1806.068",NA,NA,"20.32","976.63","--","--",NA
"1986-03-17","1.665","-8.325","0","1806.068",NA,NA,"0","976.63","304.8","120.904",NA
"1986-03-18","5.55","-6.66","0","1806.068",NA,NA,"0","976.63","302.26","--",NA
"1986-03-19","9.435","-4.44","0","1806.068",NA,NA,"0","976.63","291.338","120.65",NA
"1986-03-20","10.545","-6.105","0","1806.068",NA,NA,"0","976.63","--","--",NA
"1986-03-21","9.435","-3.885","0","1806.068",NA,NA,"0","976.63","272.796","120.65",NA
"1986-03-22","10.545","-4.44","0","1806.068",NA,NA,"0","976.63","--","--",NA
"1986-03-23","9.435","-4.995","0","1806.068",NA,NA,"0","976.63","--","--",NA
"1986-03-24","6.66","-3.33","0","1806.068",NA,NA,"0","976.63","257.556","117.602",NA
"1986-03-25","12.21","-5.55","0","1806.068",NA,NA,"0","976.63","251.714","115.316",NA
"1986-03-26","14.985","-3.885","0","1806.068",NA,NA,"0","976.63","245.9736","113.284",NA
"1986-03-27","14.43","-2.775","0","1806.068",NA,NA,"0","976.63","--","--",NA
"1986-03-28","14.985","-1.665","0","1806.068",NA,NA,"0","976.63","234.188","108.712",NA
"1986-03-29","16.65","-1.665","0","1806.068",NA,NA,"0","976.63","--","--",NA
"1986-03-30","13.875","-1.665","0","1806.068",NA,NA,"0","976.63","--","--",NA
"1986-03-31","14.43","-1.665","0","1806.068",NA,NA,"0","976.63","216.7128","102.1842",NA
"1986-04-01","6.105","-9.435","9.652","1816","--","--","0","976.6","210.9216","103.378",NA
"1986-04-02","2.22","-11.1","0","1816",NA,NA,"6.35","982.95","214.884","102.616",NA
"1986-04-03","10.545","-6.105","0","1816",NA,NA,"0","982.95","210.566","102.108",NA
"1986-04-04","8.325","-6.105","0","1816",NA,NA,"0","982.95","205.994","100.584",NA
"1986-04-05","7.215","-1.665","0.762","1816.762",NA,NA,"0","982.95","--","--",NA
"1986-04-06","8.88","-0.555","16.002","1832.764",NA,NA,"0","982.95","--","--",NA
"1986-04-07","3.885","-3.33","20.574","1853.338",NA,NA,"34.29","1017.24","228.6","98.552",NA
"1986-04-08","1.665","-4.995","0.254","1853.592",NA,NA,"0","1017.24","211.328","97.79",NA
"1986-04-09","12.765","-3.33","0","1853.592",NA,NA,"0","1017.24","208.28","101.346",NA
"1986-04-10","11.1","-3.885","0","1853.592",NA,NA,"0","1017.24","--","96.52",NA
"1986-04-11","11.1","-5.55","0","1853.592",NA,NA,"0","1017.24","193.802","92.964",NA
"1986-04-12","1.11","-7.215","10.16","1863.752",NA,NA,"0","1017.24","--","--",NA
"1986-04-13","6.105","-11.655","0.254","1864.006",NA,NA,"7.62","1024.86","--","--",NA
"1986-04-14","6.66","-4.44","0","1864.006",NA,NA,"0","1024.86","191.008","91.948",NA
"1986-04-15","2.22","-6.105","3.81","1867.816",NA,NA,"0","1024.86","187.706","90.424",NA
"1986-04-16","-1.665","-7.215","3.81","1871.626",NA,NA,"7.62","1032.48","190.246","89.916",NA
"1986-04-17","4.44","-5.55","0.762","1872.388",NA,NA,"2.54","1035.02","192.024","89.916",NA
"1986-04-18","9.99","-4.995","0","1872.388",NA,NA,"0","1035.02","185.674","89.154",NA
"1986-04-19","13.875","-2.22","0","1872.388",NA,NA,"0","1035.02","--","--",NA
"1986-04-20","17.205","0","0","1872.388",NA,NA,"0","1035.02","--","--",NA
"1986-04-21","17.76","0","0","1872.388",NA,NA,"0","1035.02","169.164","84.074",NA
"1986-04-22","12.765","-1.665","0","1872.388",NA,NA,"0","1035.02","160.274","78.74",NA
"1986-04-23","8.325","-2.775","0.508","1872.896",NA,NA,"0","1035.02","154.178","74.93",NA
"1986-04-24","7.215","-3.885","0","1872.896",NA,NA,"0","1035.02","150.114","72.136",NA
"1986-04-25","3.33","-6.105","2.032","1874.928",NA,NA,"T","1035.02","146.558","69.596",NA
"1986-04-26","9.99","-7.215","0","1874.928",NA,NA,"0","1035.02","--","--",NA
"1986-04-27","10.545","-2.22","0","1874.928",NA,NA,"0","1035.02","--","--",NA
"1986-04-28","7.215","-2.775","0","1874.928",NA,NA,"0","1035.02","134.366","62.738",NA
"1986-04-29","9.99","-3.885","0","1874.928",NA,NA,"0","1035.02","130.048","60.198",NA
"1986-04-30","11.1","-4.44","0","1874.928",NA,NA,"0","1035.02","122.428","56.134",NA
"1986-05-01","9.99","-3.33","1.016","1876","--","--","0","1035","115.824","52.832",NA
"1986-05-02","6.66","1.11","0","1876",NA,NA,"0","1035","110.998","50.8",NA
"1986-05-03","1.11","-5.55","19.812","1895.812",NA,NA,"0","1035","--","--",NA
"1986-05-04","2.775","-5.55","3.556","1899.368",NA,NA,"0","1035","--","--",NA
"1986-05-05","0","-5.55","23.622","1922.99",NA,NA,"11.43","1046.43","110.998","49.53",NA
"1986-05-06","1.11","-9.99","2.54","1925.53",NA,NA,"16.51","1062.94","132.842","53.086",NA
"1986-05-07","8.325","-7.215","0.254","1925.784",NA,NA,"T","1062.94","129.794","53.34",NA
"1986-05-08","11.1","-3.885","0.254","1926.038",NA,NA,"0","1062.94","119.38","52.832",NA
"1986-05-09","12.765","-2.775","0","1926.038",NA,NA,"0","1062.94","113.284","51.308",NA
"1986-05-10","7.215","-3.885","1.778","1927.816",NA,NA,"0","1062.94","--","--",NA
"1986-05-11","9.99","-5.55","0","1927.816",NA,NA,"0","1062.94","--","--",NA
"1986-05-12","14.985","-1.665","0","1927.816",NA,NA,"0","1062.94","90.17","43.18",NA
"1986-05-13","13.32","-2.22","0","1927.816",NA,NA,"0","1062.94","80.772","38.354",NA
"1986-05-14","10.545","-2.22","0","1927.816",NA,NA,"0","1062.94","74.422","34.544",NA
"1986-05-15","12.765","-2.775","0","1927.816",NA,NA,"0","1062.94","66.04","30.988",NA
"1986-05-16","14.43","-1.11","0","1927.816",NA,NA,"0","1062.94","58.42","26.924",NA
"1986-05-17","18.315","0","0","1927.816",NA,NA,"0","1062.94","--","--",NA
"1986-05-18","17.76","-1.11","0","1927.816",NA,NA,"0","1062.94","--","--",NA
"1986-05-19","13.875","0","0","1927.816",NA,NA,"0","1062.94","29.21","11.684",NA
"1986-05-20","9.435","-1.11","0.508","1928.324",NA,NA,"0","1062.94","21.844","8.128",NA
"1986-05-21","3.885","-3.885","0","1928.324",NA,NA,"T","1062.94","16.764","5.334",NA
"1986-05-22","14.43","-3.885","0","1928.324",NA,NA,"0","1062.94","7.62","--",NA
"1986-05-23","13.32","-1.11","0","1928.324",NA,NA,"0","1062.94","0","0",NA
"1986-05-24","21.09","0","0","1928.324",NA,NA,"0","1062.94","0","0",NA
"1986-05-25","21.09","0.555","0","1928.324",NA,NA,"0","1062.94","0","0",NA
"1986-05-26","20.535","1.11","0","1928.324",NA,NA,"0","1062.94","0","0",NA
"1986-05-27","21.645","0","0","1928.324",NA,NA,"0","1062.94","0","0",NA
"1986-05-28","24.42","1.11","0","1928.324",NA,NA,"0","1062.94","0","0",NA
"1986-05-29","24.975","2.775","0","1928.324",NA,NA,"0","1062.94","0","0",NA
"1986-05-30","24.975","3.33","0","1928.324",NA,NA,"0","1062.94","0","0",NA
"1986-05-31","26.085","3.885","4.572","1932.896",NA,NA,"0","1062.94","0","0",NA
"1986-06-01","23.31","4.44","0","1933","--","--","0","1062.9","0","0",NA
"1986-06-02","22.2","4.44","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-03","21.645","2.775","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-04","18.315","2.775","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-05","16.095","2.22","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-06","16.65","0","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-07","14.43","-0.555","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-08","19.98","2.775","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-09","24.975","4.995","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-10","24.42","4.44","0","1933",NA,NA,"0","1062.9","0","0",NA
"1986-06-11","23.865","3.33","0.508","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-12","21.09","4.995","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-13","23.865","4.995","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-14","18.87","4.995","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-15","19.425","2.775","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-16","20.535","4.44","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-17","18.87","4.995","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-18","15.54","1.665","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-19","17.76","1.11","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-20","19.98","-1.11","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-21","23.865","3.885","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-22","26.085","6.66","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-23","26.64","7.77","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-24","26.085","6.105","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-25","23.865","5.55","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-26","23.865","5.55","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-27","22.755","7.77","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-28","19.98","3.33","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-29","19.98","2.22","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-06-30","23.865","3.33","0","1933.508",NA,NA,"0","1062.9","0","0",NA
"1986-07-01","25.53","6.66","0","1934","--","--","0","1062.9","0","0",NA
"1986-07-02","23.865","7.215","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-03","23.31","4.995","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-04","19.425","6.66","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-05","19.425","3.885","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-06","19.425","3.33","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-07","19.98","5.55","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-08","19.425","3.33","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-09","19.98","1.665","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-10","23.865","3.885","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-11","24.42","7.215","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-12","24.975","6.66","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-13","24.42","8.88","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-14","23.31","8.325","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-15","21.645","4.995","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-16","16.095","2.22","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-17","18.315","1.665","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-18","21.09","1.665","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-19","24.42","3.885","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-20","27.75","9.435","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-21","28.305","9.99","0","1934",NA,NA,"0","1062.9","0","0",NA
"1986-07-22","22.2","8.325","0.508","1934.508",NA,NA,"0","1062.9","0","0",NA
"1986-07-23","17.205","6.66","1.778","1936.286",NA,NA,"0","1062.9","0","0",NA
"1986-07-24","20.535","4.995","2.794","1939.08",NA,NA,"0","1062.9","0","0",NA
"1986-07-25","17.205","3.885","2.286","1941.366",NA,NA,"0","1062.9","0","0",NA
"1986-07-26","19.425","3.885","0","1941.366",NA,NA,"0","1062.9","0","0",NA
"1986-07-27","21.09","3.33","0","1941.366",NA,NA,"0","1062.9","0","0",NA
"1986-07-28","19.425","3.885","0","1941.366",NA,NA,"0","1062.9","0","0",NA
