"Date","Air Temp Max (C)","Air Temp Min (C)","24-hour Total Precip (mm)","Season Total Precip (mm)","% of Precip as Snow","% of Precip as Rain","New Snow (cm)","Season Total Snow (cm)","Snowpack depth (cm)","Snow Water Equivalent (cm)","Remarks"
"1982-12-24","-7.77","-12.765","0","847.778",NA,NA,"--","542.22","--","--",NA
"1982-12-25","0","-9.99","3.81","851.588",NA,NA,"T","542.22","--","--",NA
"1982-12-26","1.665","-6.105","0.508","852.096",NA,NA,"T","542.22","--","--",NA
"1982-12-27","-2.775","-11.655","0","852.096",NA,NA,"0","542.22","250.2408","62.3062",NA
"1982-12-28","1.665","-14.985","0","852.096",NA,NA,"0","542.22","243.84","--",NA
"1982-12-29","-5.55","-13.32","0","852.096",NA,NA,"0","542.22","242.316","64.6938",NA
"1982-12-30","-2.775","-11.655","0","852.096",NA,NA,"0","542.22","238.76","--",NA
"1982-12-31","0.555","-13.32","0","852.096",NA,NA,"0","542.22","--","--",NA
"1983-01-01","--","-12.765","0","852","--","--","0","542.2","--","--",NA
"1983-01-02","1.11","-11.1","0","852",NA,NA,"0","542.2","--","--",NA
"1983-01-03","4.44","-8.325","0","852",NA,NA,"0","542.2","228.2952","63.9064",NA
"1983-01-04","6.66","-3.885","0","852",NA,NA,"0","542.2","226.06","--",NA
"1983-01-05","8.325","-4.44","0","852",NA,NA,"0","542.2","218.2368","62.3316",NA
"1983-01-06","4.995","-6.66","0","852",NA,NA,"0","542.2","215.9","--",NA
"1983-01-07","8.88","-6.105","0","852",NA,NA,"0","542.2","213.0552","63.373",NA
"1983-01-08","6.66","-6.105","0","852",NA,NA,"0","542.2","--","--",NA
"1983-01-09","3.885","-6.66","0","852",NA,NA,"0","542.2","--","--",NA
"1983-01-10","9.99","-6.66","0","852",NA,NA,"0","542.2","204.47","62.23",NA
"1983-01-11","8.88","-7.77","0","852",NA,NA,"0","542.2","203.2","--",NA
"1983-01-12","11.1","-7.77","0","852",NA,NA,"0","542.2","197.8152","61.2648",NA
"1983-01-13","9.99","-8.88","0","852",NA,NA,"0","542.2","198.12","--",NA
"1983-01-14","10.545","-7.215","0","852",NA,NA,"0","542.2","193.548","60.4266",NA
"1983-01-15","7.77","-4.44","0","852",NA,NA,"0","542.2","--","--",NA
"1983-01-16","-0.555","-3.33","7.62","859.62",NA,NA,"3.81","546.01","--","--",NA
"1983-01-17","1.11","-3.33","0","859.62",NA,NA,"1.27","547.28","195.6816","61.6712",NA
"1983-01-18","-0.555","-6.105","38.608","898.228",NA,NA,"10.16","557.44","193.04","--",NA
"1983-01-19","-3.885","-13.32","14.732","912.96",NA,NA,"52.07","609.51","248.1072","67.6402",NA
"1983-01-20","-2.22","-15.54","0.508","913.468",NA,NA,"T","609.51","240.4872","69.2404",NA
"1983-01-21","-2.22","-14.985","3.81","917.278",NA,NA,"--","609.51","232.8672","68.9102",NA
"1983-01-22","-1.11","-4.44","33.528","950.806",NA,NA,"25.4","634.91","--","--",NA
"1983-01-23","1.665","-10.545","1.524","952.33",NA,NA,"--","634.91","--","--",NA
"1983-01-24","-1.11","-9.435","60.198","1012.528",NA,NA,"54.61","689.52","295.9608","79.7306",NA
"1983-01-25","0.555","-10.545","0","1012.528",NA,NA,"T","689.52","286.766","80.518",NA
"1983-01-26","1.11","-4.995","45.72","1058.248",NA,NA,"0","689.52","280.7208","80.264",NA
"1983-01-27","-1.665","-5.55","26.924","1085.172",NA,NA,"68.58","758.1","339.5472","85.852",NA
"1983-01-28","-1.11","-12.21","3.302","1088.474",NA,NA,"T","758.1","328.168","88.646",NA
"1983-01-29","-4.44","-6.66","25.146","1113.62",NA,NA,"27.94","786.04","--","--",NA
"1983-01-30","-0.555","-11.655","2.54","1116.16",NA,NA,"10.16","796.2","--","--",NA
"1983-01-31","2.22","-12.21","0","1116.16",NA,NA,"0","796.2","335.788","92.202",NA
"1983-02-01","2.775","-13.32","0","1116","--","--","0","796.2","328.168","92.456",NA
"1983-02-02","-2.775","-9.99","0","1116",NA,NA,"0","796.2","318.77","91.694",NA
"1983-02-03","-1.11","-12.765","0","1116",NA,NA,"T","796.2","313.944","91.694",NA
"1983-02-04","-2.22","-14.985","0","1116",NA,NA,"T","796.2","309.6768","91.4654",NA
"1983-02-05","-3.33","-7.215","--","1116",NA,NA,"10.16","806.36","--","--",NA
"1983-02-06","-2.22","-6.105","54.356","1170.356",NA,NA,"20.32","826.68","--","--",NA
"1983-02-07","0.555","-3.33","33.528","1203.884",NA,NA,"31.75","858.43","345.0336","97.8154",NA
"1983-02-08","-1.665","-4.995","21.082","1224.966",NA,NA,"26.67","885.1","363.6264","103.1494",NA
"1983-02-09","-2.775","-4.995","30.48","1255.446",NA,NA,"17.78","902.88","364.8456","105.8926",NA
"1983-02-10","1.11","-4.44","8.636","1264.082",NA,NA,"21.59","924.47","384.3528","107.3912",NA
"1983-02-11","3.885","-4.995","0.762","1264.844",NA,NA,"0","924.47","358.4448","108.2294",NA
"1983-02-12","1.11","-3.33","52.324","1317.168",NA,NA,"16.51","940.98","359.664","109.9312",NA
"1983-02-13","-1.11","-9.435","23.876","1341.044",NA,NA,"30.48","971.46","--","--",NA
"1983-02-14","1.665","-10.545","0","1341.044",NA,NA,"0","971.46","362.4072","116.3574",NA
"1983-02-15","2.775","-6.66","3.556","1344.6",NA,NA,"0","971.46","356.9208","115.6462",NA
"1983-02-16","4.44","-8.325","0","1344.6",NA,NA,"3.81","975.27","356.0064","116.5098",NA
"1983-02-17","4.44","-8.88","0","1344.6",NA,NA,"0","975.27","346.2528","114.9858",NA
"1983-02-18","1.11","-8.325","36.83","1381.43",NA,NA,"24.13","999.4","357.5304","117.9576",NA
"1983-02-19","0","-12.21","0","1381.43",NA,NA,"5.08","1004.48","--","--",NA
"1983-02-20","6.105","-8.325","0","1381.43",NA,NA,"0","1004.48","--","--",NA
"1983-02-21","7.215","-8.325","0","1381.43",NA,NA,"0","1004.48","--","--",NA
"1983-02-22","9.435","-4.995","0","1381.43",NA,NA,"0","1004.48","343.5096","117.8052",NA
"1983-02-23","5.55","-2.775","0","1381.43",NA,NA,"0","1004.48","337.4136","117.4496",NA
"1983-02-24","3.33","-6.105","2.286","1383.716",NA,NA,"0","1004.48","331.9272","116.5352",NA
"1983-02-25","-2.22","-6.105","44.704","1428.42",NA,NA,"33.02","1037.5","335.8896","117.475",NA
"1983-02-26","-2.775","-4.995","36.068","1464.488",NA,NA,"38.1","1075.6","383.54","--",NA
"1983-02-27","-2.775","-4.995","36.068","1500.556",NA,NA,"26.67","1102.27","396.24","--",NA
"1983-02-28","-1.11","-3.885","36.068","1536.624",NA,NA,"34.29","1136.56","410.9","132.8166",NA
"1983-03-01","-1.11","-2.775","38.608","1576","--","--","40.64","1177.2","431.8","137.668",NA
"1983-03-02","-1.11","-3.885","14.986","1590.986",NA,NA,"21.59","1198.79","443.23","143.764",NA
"1983-03-03","0.555","-5.55","4.572","1595.558",NA,NA,"T","1198.79","434.34","144.526",NA
"1983-03-04","1.11","-3.885","2.54","1598.098",NA,NA,"3.81","1202.6","424.18","145.034",NA
"1983-03-05","-0.555","-3.885","12.446","1610.544",NA,NA,"8.89","1211.49","419.1","--",NA
"1983-03-06","2.22","-4.44","0","1610.544",NA,NA,"6.35","1217.84","--","--",NA
"1983-03-07","0","-2.22","25.4","1635.944",NA,NA,"19.05","1236.89","421.5384","150.0886",NA
"1983-03-08","2.775","-2.22","1.524","1637.468",NA,NA,"2.54","1239.43","411.226","150.876",NA
"1983-03-09","7.215","-2.22","0","1637.468",NA,NA,"0","1239.43","398.9832","150.3172",NA
"1983-03-10","6.66","-7.77","10.414","1647.882",NA,NA,"0","1239.43","388.3152","150.0124",NA
"1983-03-11","2.22","-3.33","4.572","1652.454",NA,NA,"8.89","1248.32","387.4008","150.4442",NA
"1983-03-12","0","-3.33","60.198","1712.652",NA,NA,"13.97","1262.29","388.366","156.21",NA
"1983-03-13","0.555","-5.55","71.12","1783.772",NA,NA,"7.62","1269.91","383.032","157.988",NA
"1983-03-14","-1.11","-8.88","4.318","1788.09",NA,NA,"10.16","1280.07","395.3256","156.6418",NA
"1983-03-15","-0.555","-12.21","0","1788.09",NA,NA,"1.27","1281.34","393.8016","157.5562",NA
"1983-03-16","3.885","-9.99","8.382","1796.472",NA,NA,"3.81","1285.15","391.16","155.1686",NA
"1983-03-17","-1.11","-5.55","14.732","1811.204",NA,NA,"17.78","1302.93","396.24","156.8704",NA
"1983-03-18","--","-10.545","1.778","1812.982",NA,NA,"5.08","1308.01","397.51","158.5468",NA
"1983-03-19","--","-12.21","0","1812.982",NA,NA,"0","1308.01","--","--",NA
"1983-03-20","--","--","10.922","1823.904",NA,NA,"0","1308.01","--","--",NA
"1983-03-21","-1.665","-6.66","5.334","1829.238",NA,NA,"15.24","1323.25","403.86","161.29",NA
"1983-03-22","-3.33","-6.105","33.274","1862.512",NA,NA,"29.21","1352.46","406.4","160.528",NA
"1983-03-23","-3.33","-6.66","20.574","1883.086",NA,NA,"19.05","1371.51","434.34","164.9222",NA
"1983-03-24","--","--","19.304","1902.39",NA,NA,"46.99","1418.5","464.82","169.3164",NA
"1983-03-25","--","--","3.048","1905.438",NA,NA,"7.62","1426.12","478.79","169.6466",NA
"1983-03-26","--","--","5.842","1911.28",NA,NA,"0","1426.12","--","--",NA
"1983-03-27","--","--","19.558","1930.838",NA,NA,"22.86","1448.98","--","--",NA
"1983-03-28","-1.665","-3.885","1.778","1932.616",NA,NA,"T","1448.98","453.8472","171.5516",NA
"1983-03-29","-1.11","-4.995","2.794","1935.41",NA,NA,"2.54","1451.52","449.2752","170.1038",NA
"1983-03-30","2.22","-3.33","31.242","1966.652",NA,NA,"T","1451.52","--","--",NA
"1983-03-31","0","-5.55","4.826","1971.478",NA,NA,"1.27","1452.79","435.5592","172.847",NA
"1983-04-01","3.885","-8.325","3.81","1975","--","--","0","1452.8","429.26","173.2534",NA
"1983-04-02","-0.555","-11.655","10.922","1985.922",NA,NA,"--","1452.8","--","--",NA
"1983-04-03","-2.22","-15.54","T","1985.922",NA,NA,"--","1452.8","--","--",NA
"1983-04-04","-1.665","-7.77","0","1985.922",NA,NA,"7.62","1460.42","426.72","173.9392",NA
"1983-04-05","-1.665","-9.435","0","1985.922",NA,NA,"0","1460.42","424.5864","--",NA
"1983-04-06","0","-10.545","0","1985.922",NA,NA,"0","1460.42","422.4528","--",NA
"1983-04-07","3.885","-11.655","0","1985.922",NA,NA,"0","1460.42","419.1","--",NA
"1983-04-08","4.44","-8.325","0","1985.922",NA,NA,"0","1460.42","414.528","--",NA
"1983-04-09","2.775","-5.55","0","1985.922",NA,NA,"0","1460.42","--","--",NA
"1983-04-10","-1.11","-8.325","1.27","1987.192",NA,NA,"T","1460.42","--","--",NA
"1983-04-11","-2.22","-11.655","5.08","1992.272",NA,NA,"2.54","1462.96","405.0792","--",NA
"1983-04-12","-0.555","-14.985","10.414","2002.686",NA,NA,"15.24","1478.2","407.5176","172.0342",NA
"1983-04-13","0","-9.99","2.032","2004.718",NA,NA,"3.81","1482.01","414.02","173.9138",NA
"1983-04-14","2.22","-12.21","0","2004.718",NA,NA,"T","1482.01","407.5176","174.4218",NA
"1983-04-15","4.44","-8.88","0","2004.718",NA,NA,"0","1482.01","403.86","172.2882",NA
"1983-04-16","6.66","-6.105","0","2004.718",NA,NA,"0","1482.01","--","--",NA
"1983-04-17","6.66","-4.44","0.254","2004.972",NA,NA,"0","1482.01","--","--",NA
"1983-04-18","3.33","-5.55","0","2004.972",NA,NA,"1.27","1483.28","378.5616","165.9382",NA
"1983-04-19","6.105","-2.775","0","2004.972",NA,NA,"T","1483.28","391.9728","172.0088",NA
"1983-04-20","2.22","-1.665","10.414","2015.386",NA,NA,"7.62","1490.9","388.0104","168.4782",NA
"1983-04-21","2.775","-2.22","2.032","2017.418",NA,NA,"0","1490.9","386.7912","168.1988",NA
"1983-04-22","2.22","-1.665","0","2017.418",NA,NA,"T","1490.9","382.2192","167.3352",NA
"1983-04-23","0","-7.215","30.226","2047.644",NA,NA,"29.21","1520.11","--","--",NA
"1983-04-24","-4.44","-7.77","46.99","2094.634",NA,NA,"57.15","1577.26","--","--",NA
"1983-04-25","1.665","-8.88","0","2094.634",NA,NA,"24.13","1601.39","457.8096","177.6222",NA
"1983-04-26","2.22","-11.1","0","2094.634",NA,NA,"0","1601.39","435.2544","178.0032",NA
"1983-04-27","1.665","-2.22","0","2094.634",NA,NA,"7.62","1609.01","419.4048","175.4124",NA
"1983-04-28","1.11","-2.22","0","2094.634",NA,NA,"30.48","1639.49","441.96","178.816",NA
"1983-04-29","1.11","-2.775","74.422","2169.056",NA,NA,"17.78","1657.27","447.04","183.134","74= accumulation over 4 day period."
"1983-04-30","0.555","-4.44","0","2169.056",NA,NA,"--","1657.27","--","--",NA
"1983-05-01","0.555","-4.44","--","2169","--","--","12.7","1670","--","--",NA
"1983-05-02","0","-6.66","0","2169",NA,NA,"0","1670","421.6908","185.5978",NA
"1983-05-03","6.105","-5.55","0","2169",NA,NA,"0","1670","416.6616","183.9722",NA
"1983-05-04","4.44","-3.33","6.858","2175.858",NA,NA,"0","1670","409.0416","179.7558",NA
"1983-05-05","-0.555","-6.105","21.844","2197.702",NA,NA,"11.43","1681.43","416.56","183.134",NA
"1983-05-06","2.775","-11.1","3.302","2201.004",NA,NA,"17.78","1699.21","431.8","183.642",NA
"1983-05-07","5.55","-4.995","0","2201.004",NA,NA,"0","1699.21","--","--",NA
"1983-05-08","2.22","-7.215","0","2201.004",NA,NA,"0","1699.21","--","--",NA
"1983-05-09","4.44","-8.325","0.762","2201.766",NA,NA,"0","1699.21","406.4","183.134",NA
"1983-05-10","1.11","-6.105","4.572","2206.338",NA,NA,"2.54","1701.75","403.86","181.102",NA
"1983-05-11","6.105","-4.995","0","2206.338",NA,NA,"2.54","1704.29","403.86","181.2036",NA
"1983-05-12","7.77","-4.44","0","2206.338",NA,NA,"0","1704.29","396.5448","178.8668",NA
"1983-05-13","7.215","-4.44","0","2206.338",NA,NA,"0","1704.29","388.62","177.0888",NA
"1983-05-14","8.88","-5.55","0","2206.338",NA,NA,"0","1704.29","--","--",NA
"1983-05-15","6.66","-4.44","0","2206.338",NA,NA,"0","1704.29","--","--",NA
"1983-05-16","7.77","-4.995","0","2206.338",NA,NA,"0","1704.29","373.38","169.164",NA
"1983-05-17","11.1","-1.665","0","2206.338",NA,NA,"0","1704.29","369.57","168.402",NA
"1983-05-18","13.32","-2.775","0","2206.338",NA,NA,"0","1704.29","363.9312","165.989",NA
"1983-05-19","12.21","0","0","2206.338",NA,NA,"0","1704.29","354.1776","161.8488",NA
"1983-05-20","14.985","-0.555","0","2206.338",NA,NA,"0","1704.29","345.3384","157.7848",NA
"1983-05-21","16.095","-1.665","0","2206.338",NA,NA,"0","1704.29","--","--",NA
"1983-05-22","17.205","-1.665","0","2206.338",NA,NA,"0","1704.29","--","--",NA
"1983-05-23","17.76","-1.11","0","2206.338",NA,NA,"0","1704.29","308.7624","143.2052",NA
"1983-05-24","18.87","-1.665","0","2206.338",NA,NA,"0","1704.29","301.1424","138.5824",NA
"1983-05-25","18.315","0","0","2206.338",NA,NA,"0","1704.29","293.5224","134.2644",NA
"1983-05-26","17.205","-0.555","0","2206.338",NA,NA,"0","1704.29","280.7208","129.413",NA
"1983-05-27","17.205","0","0","2206.338",NA,NA,"0","1704.29","275.5392","125.8316",NA
"1983-05-28","14.43","0.555","0","2206.338",NA,NA,"0","1704.29","--","--",NA
"1983-05-29","13.875","-0.555","0","2206.338",NA,NA,"0","1704.29","--","--",NA
"1983-05-30","15.54","-0.555","0","2206.338",NA,NA,"0","1704.29","--","--",NA
"1983-05-31","9.99","-2.775","0","2206.338",NA,NA,"0","1704.29","233.7816","107.315",NA
"1983-06-01","2.775","-3.33","3.048","2209","--","--","0","1704.3","223.4184","101.9556",NA
"1983-06-02","7.77","-2.22","0","2209",NA,NA,"0","1704.3","220.3704","100.7872",NA
"1983-06-03","11.655","-2.22","2.54","2211.54",NA,NA,"0","1704.3","219.1512","99.5172",NA
"1983-06-04","11.655","-2.775","0","2211.54",NA,NA,"0","1704.3","--","--",NA
"1983-06-05","13.875","-2.775","0","2211.54",NA,NA,"0","1704.3","--","--",NA
"1983-06-06","17.76","-2.22","0","2211.54",NA,NA,"0","1704.3","192.024","85.4202",NA
"1983-06-07","16.095","0.555","0","2211.54",NA,NA,"0","1704.3","178.6128","79.9846",NA
"1983-06-08","16.095","-0.555","0","2211.54",NA,NA,"0","1704.3","174.6504","77.9272",NA
"1983-06-09","16.095","-1.11","0","2211.54",NA,NA,"0","1704.3","169.7736","76.1492",NA
"1983-06-10","12.21","-1.11","11.684","2223.224",NA,NA,"0","1704.3","158.8008","72.009",NA
"1983-06-11","9.435","-1.665","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-12","12.765","-2.22","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-13","15.54","-1.11","0","2223.224",NA,NA,"0","1704.3","138.0744","58.3692",NA
"1983-06-14","13.875","-1.11","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-15","14.43","-1.11","0","2223.224",NA,NA,"0","1704.3","117.0432","47.5234",NA
"1983-06-16","18.315","-1.11","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-17","13.32","-1.11","0","2223.224",NA,NA,"0","1704.3","94.7928","39.624",NA
"1983-06-18","11.655","-4.44","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-19","13.32","-4.995","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-20","11.655","-2.775","0","2223.224",NA,NA,"0","1704.3","70.104","26.6446",NA
"1983-06-21","14.985","-1.665","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-22","15.54","0.555","0","2223.224",NA,NA,"0","1704.3","49.3776","16.5862",NA
"1983-06-23","12.765","0.555","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-24","14.985","-0.555","0","2223.224",NA,NA,"0","1704.3","28.956","7.7216",NA
"1983-06-25","16.65","-0.555","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-26","14.985","-0.555","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-27","15.54","-1.11","0","2223.224",NA,NA,"0","1704.3","T","--",NA
"1983-06-28","16.65","-1.11","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-29","14.43","0.555","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-06-30","15.54","-1","0","2223.224",NA,NA,"0","1704.3","--","--",NA
"1983-07-01","8.88","0.555","9.144","2232","--","--","0","1704.3","0","0",NA
"1983-07-02","12.21","3.33","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-03","20.535","-1.11","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-04","23.865","2.22","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-05","22.2","3.33","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-06","16.65","3.33","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-07","11.1","1.665","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-08","11.1","-2.775","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-09","12.765","-3.33","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-10","--","1.665","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-11","24.975","3.33","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-12","24.42","3.33","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-13","24.975","2.22","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-14","19.425","3.33","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-15","17.76","1.665","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-16","16.65","-0.555","0","2232",NA,NA,"0","1704.3","0","0",NA
"1983-07-17","14.43","2.22","0","2232",NA,NA,"0","1704.3","0","0",NA
