Date,Air Temp Max (C),Air Temp Min (C),24-hour Total Precip (mm),Season Total Precip (mm),% of Precip as Snow,% of Precip as Rain,New Snow (cm),Season Total Snow (cm),Snowpack depth (cm),Snow Water Equivalent (cm),Remarks
5/20/04,13,-2,0,1218,NA,NA,0,946,0,0,
5/21/04,11,-3,0,1218,NA,NA,0,946,0,0,
5/22/04,13,0,0,1218,NA,NA,0,946,0,0,
5/23/04,14,-1,0,1218,NA,NA,0,946,0,0,
5/24/04,17,-1,0,1218,NA,NA,0,946,0,0,
5/25/04,17,2,0,1218,NA,NA,0,946,0,0,
5/26/04,22,0,1,1219,NA,100,0,946,0,0,
5/27/04,18,6,7,1226,NA,100,0,946,0,0,
5/28/04,8,2,12,1238,NA,100,0,946,0,0,
5/29/04,17,-1,0,1238,NA,NA,0,946,0,0,
5/30/04,21,0,0,1238,NA,NA,0,946,0,0,
5/31/04,23,2,0,1238,NA,NA,0,946,0,0,
6/1/04,23,3,0,1238,NA,NA,0,946,0,0,
6/2/04,25,2,0,1238,NA,NA,0,946,0,0,
6/3/04,24,4,0,1238,NA,NA,0,946,0,0,
6/4/04,26,3,0,1238,NA,NA,0,946,0,0,
6/5/04,23,3,0,1238,NA,NA,0,946,0,0,
6/6/04,22,4,0,1238,NA,NA,0,946,0,0,
6/7/04,17,1,0,1238,NA,NA,0,946,0,0,
6/8/04,11,-2,0,1238,NA,NA,0,946,0,0,
6/9/04,7,-1,4,1242,98,2,2,948,T,T,
6/10/04,16,1,1,1243,NA,100,0,948,0,0,
6/11/04,18,-2,0,1243,NA,NA,0,948,0,0,
6/12/04,22,1,0,1243,NA,NA,0,948,0,0,
6/13/04,24,2,0,1243,NA,NA,0,948,0,0,
6/14/04,26,6,0,1243,NA,NA,0,948,0,0,
6/15/04,27,8,0,1243,NA,NA,0,948,0,0,
6/16/04,27,9,0,1243,NA,NA,0,948,0,0,
6/17/04,24,6,0,1243,NA,NA,0,948,0,0,
6/18/04,24,4,0,1243,NA,NA,0,948,0,0,
6/19/04,24,4,0,1243,NA,NA,0,948,0,0,
6/20/04,26,2,0,1243,NA,NA,0,948,0,0,
6/21/04,28,7,0,1243,NA,NA,0,948,0,0,
6/22/04,27,7,0,1243,NA,NA,0,948,0,0,
6/23/04,26,6,0,1243,NA,NA,0,948,0,0,
6/24/04,24,6,0,1243,NA,NA,0,948,0,0,
6/25/04,25,4,0,1243,NA,NA,0,948,0,0,
6/26/04,24,3,0,1243,NA,NA,0,948,0,0,
6/27/04,25,5,0,1243,NA,NA,0,948,0,0,
6/28/04,22,8,T,1243,NA,100,0,948,0,0,
6/29/04,23,5,2,1245,NA,100,0,948,0,0,
6/30/04,21,6,T,1245,NA,100,0,948,0,0,
7/1/04,20,4,2,1247,NA,100,0,948,0,0,
7/2/04,21,5,0,1247,NA,NA,0,948,0,0,
7/3/04,25,6,0,1247,NA,NA,0,948,0,0,
7/4/04,26,4,0,1247,NA,NA,0,948,0,0,
7/5/04,30,7,0,1247,NA,NA,0,948,0,0,
7/6/04,30,8,0,1247,NA,NA,0,948,0,0,
7/7/04,26,10,0,1247,NA,NA,0,948,0,0,
7/8/04,23,5,0,1247,NA,NA,0,948,0,0,
7/9/04,23,6,0,1247,NA,NA,0,948,0,0,
7/10/04,24,6,0,1247,NA,NA,0,948,0,0,
7/11/04,26,4,0,1247,NA,NA,0,948,0,0,
7/12/04,27,6,0,1247,NA,NA,0,948,0,0,
7/13/04,28,7,0,1247,NA,NA,0,948,0,0,
7/14/04,27,6,0,1247,NA,NA,0,948,0,0,
7/15/04,27,6,0,1247,NA,NA,0,948,0,0,
7/16/04,28,7,0,1247,NA,NA,0,948,0,0,
7/17/04,27,10,0,1247,NA,NA,0,948,0,0,
7/18/04,27,9,0,1247,NA,NA,0,948,0,0,
7/19/04,26,8,0,1247,NA,NA,0,948,0,0,
7/20/04,27,8,0,1247,NA,NA,0,948,0,0,
7/21/04,28,7,0,1247,NA,NA,0,948,0,0,
7/22/04,30,8,0,1247,NA,NA,0,948,0,0,
7/23/04,32,9,0,1247,NA,NA,0,948,0,0,
7/24/04,29,9,0,1247,NA,NA,0,948,0,0,
7/25/04,29,9,0,1247,NA,NA,0,948,0,0,
7/26/04,28,7,0,1247,NA,NA,0,948,0,0,
7/27/04,29,6,0,1247,NA,NA,0,948,0,0,
7/28/04,29,9,0,1247,NA,NA,0,948,0,0,
7/29/04,26,7,0,1247,NA,NA,0,948,0,0,
7/30/04,28,3,0,1247,NA,NA,0,948,0,0,
7/31/04,27,6,0,1247,NA,NA,0,948,0,0,
8/1/04,27,5,0,1247,NA,NA,0,948,0,0,
8/2/04,23,4,0,1247,NA,NA,0,948,0,0,
8/3/04,25,2,0,1247,NA,NA,0,948,0,0,
8/4/04,23,4,0,1247,NA,NA,0,948,0,0,
8/5/04,24,3,0,1247,NA,NA,0,948,0,0,
8/6/04,22,4,0,1247,NA,NA,0,948,0,0,
8/7/04,28,3,0,1247,NA,NA,0,948,0,0,
8/8/04,31,9,0,1247,NA,NA,0,948,0,0,
8/9/04,29,9,0,1247,NA,NA,0,948,0,0,
8/10/04,32,8,0,1247,NA,NA,0,948,0,0,
8/11/04,32,9,0,1247,NA,NA,0,948,0,0,
8/12/04,31,10,0,1247,NA,NA,0,948,0,0,
8/13/04,31,11,0,1247,NA,NA,0,948,0,0,
8/14/04,29,11,0,1247,NA,NA,0,948,0,0,
8/15/04,26,11,0,1247,NA,NA,0,948,0,0,
8/16/04,24,8,0,1247,NA,NA,0,948,0,0,
8/17/04,27,5,0,1247,NA,NA,0,948,0,0,
8/18/04,30,9,0,1247,NA,NA,0,948,0,0,
8/19/04,29,9,0,1247,NA,NA,0,948,0,0,
8/20/04,29,9,0,1247,NA,NA,0,948,0,0,
8/21/04,27,8,0,1247,NA,NA,0,948,0,0,
8/22/04,19,8,T,1247,NA,100,0,948,0,0,
8/23/04,19,6,0,1247,NA,NA,0,948,0,0,
8/24/04,22,4,0,1247,NA,NA,0,948,0,0,
8/25/04,20,7,0,1247,NA,NA,0,948,0,0,
8/26/04,19,7,0,1247,NA,NA,0,948,0,0,
8/27/04,24,6,0,1247,NA,NA,0,948,0,0,
8/28/04,28,6,0,1247,NA,NA,0,948,0,0,
8/29/04,29,7,0,1247,NA,NA,0,948,0,0,
8/30/04,29,8,0,1247,NA,NA,0,948,0,0,
8/31/04,28,6,0,1247,NA,NA,0,948,0,0,
9/1/04,26,8,0,1247,NA,NA,0,948,0,0,
9/2/04,22,5,0,1247,NA,NA,0,948,0,0,
9/3/04,16,8,0,1247,NA,NA,0,948,0,0,
9/4/04,24,5,0,1247,NA,NA,0,948,0,0,
9/5/04,27,4,0,1247,NA,NA,0,948,0,0,
9/6/04,28,6,0,1247,NA,NA,0,948,0,0,
9/7/04,28,6,0,1247,NA,NA,0,948,0,0,
9/8/04,27,4,0,1247,NA,NA,0,948,0,0,
9/9/04,27,4,0,1247,NA,NA,0,948,0,0,
9/10/04,27,4,0,1247,NA,NA,0,948,0,0,
9/11/04,28,6,0,1247,NA,NA,0,948,0,0,
9/12/04,23,7,0,1247,NA,NA,0,948,0,0,
9/13/04,22,3,0,1247,NA,NA,0,948,0,0,
9/14/04,24,2,0,1247,NA,NA,0,948,0,0,
9/15/04,24,5,0,1247,NA,NA,0,948,0,0,
9/16/04,24,4,0,1247,NA,NA,0,948,0,0,
9/17/04,22,6,0,1247,NA,NA,0,948,0,0,
9/18/04,11,-2,0,1247,NA,NA,0,948,0,0,
9/19/04,6,-3,5,1252,50,50,2,950,2,--,
9/20/04,7,-2,5,1257,90,10,4,954,3,--,
9/21/04,17,-1,1,1258,100,NA,T,954,2,--,
9/22/04,23,2,0,1258,NA,NA,0,954,0,0,
9/23/04,23,2,0,1258,NA,NA,0,954,0,0,
9/24/04,26,3,0,1258,NA,NA,0,954,0,0,
9/25/04,25,3,0,1258,NA,NA,0,954,0,0,
9/26/04,24,2,0,1258,NA,NA,0,954,0,0,
9/27/04,24,1,0,1258,NA,NA,0,954,0,0,
9/28/04,21,3,0,1258,NA,NA,0,954,0,0,
9/29/04,21,2,T,1258,NA,100,0,954,0,0,
9/30/04,18,2,T,1258,NA,100,0,954,0,0,
